# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2025-02-20)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|D7AXM6|2.A.11.2.3	2.A.11.2.3	Citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|D7AXM6|2.A.11.2.3	31.920	2.26e-54	184	98	BPNJPA_04995 Transporter	9	425	transporter
gnl|TC-DB|P0AAS9|2.A.114.1.1	2.A.114.1.1	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P0AAS9|2.A.114.1.1	22.581	0.30	25.0	86	BPNJPA_10315 histidine kinase	208	268	transporter
gnl|TC-DB|SHH76803.1|2.A.129.1.8	2.A.129.1.8	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|SHH76803.1|2.A.129.1.8	18.400	1.7	24.6	84	BPNJPA_00655 GtrA-like protein	7	129	transporter
gnl|TC-DB|WP_078577287.1|2.A.131.1.2	2.A.131.1.2	sulfite	EX_cpd00081_e0	rxn10604	gnl|TC-DB|WP_078577287.1|2.A.131.1.2	27.193	2.23e-07	47.4	87	BPNJPA_12715 Thioredoxin domain-containing protein	9	223	transporter
gnl|TC-DB|WP_123898938.1|2.A.131.1.5	2.A.131.1.5	sulfite	EX_cpd00081_e0	rxn10604	gnl|TC-DB|WP_123898938.1|2.A.131.1.5	26.160	0.081	30.4	95	BPNJPA_12715 Thioredoxin domain-containing protein	6	227	transporter
gnl|TC-DB|SFD63595.1|2.A.1.40.7.8	2.A.1.40.7	uracil	EX_cpd00092_e0	rxn05197,rxn09365,rxn12368	gnl|TC-DB|SFD63595.1|2.A.1.40.7.8	33.136	8.56e-87	275	89	BPNJPA_04565 Permease	8	508	transporter
gnl|TC-DB|SFD63595.1|2.A.1.40.7.8	2.A.1.40.7	xanthine	EX_cpd00309_e0	rxn05202,rxn09377,rxn12440	gnl|TC-DB|SFD63595.1|2.A.1.40.7.8	33.136	8.56e-87	275	89	BPNJPA_04565 Permease	8	508	transporter
gnl|TC-DB|P59950|2.A.20.1.3	2.A.20.1.3	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|P59950|2.A.20.1.3	31.889	2.45e-43	151	76	BPNJPA_04605 Low-affinity inorganic phosphate transporter 1	17	338	transporter
gnl|TC-DB|O30499|2.A.20.1.4	2.A.20.1.4	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|O30499|2.A.20.1.4	33.231	1.10e-45	155	95	BPNJPA_04605 Low-affinity inorganic phosphate transporter 1	16	339	transporter
gnl|TC-DB|Q9KZW3|2.A.20.1.5	2.A.20.1.5	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q9KZW3|2.A.20.1.5	34.969	1.96e-53	176	95	BPNJPA_04605 Low-affinity inorganic phosphate transporter 1	18	339	transporter
gnl|TC-DB|D9RF44|2.A.20.1.7	2.A.20.1.7	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|D9RF44|2.A.20.1.7	35.866	7.55e-59	190	96	BPNJPA_04605 Low-affinity inorganic phosphate transporter 1	22	350	transporter
gnl|TC-DB|F4G1L3|2.A.20.3.2	2.A.20.3.2	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|F4G1L3|2.A.20.3.2	23.151	1.1	27.3	86	BPNJPA_04605 Low-affinity inorganic phosphate transporter 1	17	307	transporter
gnl|TC-DB|D2RDX9|2.A.20.3.4	2.A.20.3.4	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|D2RDX9|2.A.20.3.4	20.938	1.78e-08	51.6	95	BPNJPA_04605 Low-affinity inorganic phosphate transporter 1	30	345	transporter
gnl|TC-DB|A7ZUZ0|2.A.2.1.1	2.A.2.1.1	melibiose	EX_cpd03198_e0	rxn05612,rxn08906,rxn08907,rxn29106	gnl|TC-DB|A7ZUZ0|2.A.2.1.1	26.813	7.23e-40	146	95	BPNJPA_02355 Glucuronide carrier -like protein	12	450	transporter
gnl|TC-DB|A7ZUZ0|2.A.2.1.1	2.A.2.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|A7ZUZ0|2.A.2.1.1	26.813	7.23e-40	146	95	BPNJPA_02355 Glucuronide carrier -like protein	12	450	transporter
gnl|TC-DB|B3W8U5|2.A.2.1.2	2.A.2.1.2	N-acetylglucosamine	EX_cpd00122_e0	rxn12630	gnl|TC-DB|B3W8U5|2.A.2.1.2	26.157	8.06e-18	82.0	87	BPNJPA_03575 MFS transporter	47	453	transporter
gnl|TC-DB|P23975|2.A.22.1.2	2.A.22.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P23975|2.A.22.1.2	24.048	4.87e-26	107	78	BPNJPA_09250 Transporter	5	446	transporter
gnl|TC-DB|Q01959|2.A.22.1.3	2.A.22.1.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q01959|2.A.22.1.3	24.361	9.06e-25	104	78	BPNJPA_04860 Transporter	1	452	transporter
gnl|TC-DB|P51905|2.A.22.1.9	2.A.22.1.9	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P51905|2.A.22.1.9	26.747	6.15e-29	116	77	BPNJPA_04860 Transporter	3	453	transporter
gnl|TC-DB|Q99884|2.A.22.2.11	2.A.22.2.1	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q99884|2.A.22.2.11	26.008	1.69e-29	118	76	BPNJPA_09250 Transporter	4	446	transporter
gnl|TC-DB|Q99884|2.A.22.2.11	2.A.22.2.1	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q99884|2.A.22.2.11	26.008	1.69e-29	118	76	BPNJPA_09250 Transporter	4	446	transporter
gnl|TC-DB|Q99884|2.A.22.2.11	2.A.22.2.1	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q99884|2.A.22.2.11	26.008	1.69e-29	118	76	BPNJPA_09250 Transporter	4	446	transporter
gnl|TC-DB|Q99884|2.A.22.2.11	2.A.22.2.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q99884|2.A.22.2.11	26.008	1.69e-29	118	76	BPNJPA_09250 Transporter	4	446	transporter
gnl|TC-DB|Q99884|2.A.22.2.11	2.A.22.2.11	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q99884|2.A.22.2.11	26.008	1.69e-29	118	76	BPNJPA_09250 Transporter	4	446	transporter
gnl|TC-DB|Q99884|2.A.22.2.11	2.A.22.2.11	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q99884|2.A.22.2.11	26.008	1.69e-29	118	76	BPNJPA_09250 Transporter	4	446	transporter
gnl|TC-DB|Q9W4C5|2.A.22.2.13	2.A.22.2.13	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9W4C5|2.A.22.2.13	23.495	3.91e-21	93.2	78	BPNJPA_09250 Transporter	4	445	transporter
gnl|TC-DB|P28572|2.A.22.2.2	2.A.22.2.2	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P28572|2.A.22.2.2	23.819	2.22e-27	112	78	BPNJPA_09250 Transporter	5	446	transporter
gnl|TC-DB|P28572|2.A.22.2.2	2.A.22.2.2	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P28572|2.A.22.2.2	23.819	2.22e-27	112	78	BPNJPA_09250 Transporter	5	446	transporter
gnl|TC-DB|P28572|2.A.22.2.2	2.A.22.2.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P28572|2.A.22.2.2	23.819	2.22e-27	112	78	BPNJPA_09250 Transporter	5	446	transporter
gnl|TC-DB|Q9X761|2.A.2.2.3	2.A.2.2.3	D-galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9X761|2.A.2.2.3	22.081	1.97e-22	95.9	99	BPNJPA_06040 Major facilitator superfamily (MFS) profile domain-containing protein	15	452	transporter
gnl|TC-DB|Q9NSD5|2.A.22.3.10	2.A.22.3.1	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q9NSD5|2.A.22.3.10	25.270	4.73e-36	137	75	BPNJPA_09250 Transporter	4	411	transporter
gnl|TC-DB|Q9NSD5|2.A.22.3.10	2.A.22.3.1	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q9NSD5|2.A.22.3.10	25.270	4.73e-36	137	75	BPNJPA_09250 Transporter	4	411	transporter
gnl|TC-DB|Q9NSD5|2.A.22.3.10	2.A.22.3.1	gamma-aminobutyric acid	EX_cpd00281_e0	rxn05564,rxn08027,rxn12377,rxn34350,rxn34477	gnl|TC-DB|Q9NSD5|2.A.22.3.10	25.270	4.73e-36	137	75	BPNJPA_09250 Transporter	4	411	transporter
gnl|TC-DB|Q9NSD5|2.A.22.3.10	2.A.22.3.1	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q9NSD5|2.A.22.3.10	25.270	4.73e-36	137	75	BPNJPA_09250 Transporter	4	411	transporter
gnl|TC-DB|Q9NSD5|2.A.22.3.10	2.A.22.3.1	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q9NSD5|2.A.22.3.10	25.270	4.73e-36	137	75	BPNJPA_09250 Transporter	4	411	transporter
gnl|TC-DB|Q9NSD5|2.A.22.3.10	2.A.22.3.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9NSD5|2.A.22.3.10	25.270	4.73e-36	137	75	BPNJPA_09250 Transporter	4	411	transporter
gnl|TC-DB|Q9NSD5|2.A.22.3.10	2.A.22.3.10	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|Q9NSD5|2.A.22.3.10	25.270	4.73e-36	137	75	BPNJPA_09250 Transporter	4	411	transporter
gnl|TC-DB|Q9NSD5|2.A.22.3.10	2.A.22.3.10	gamma-aminobutyric acid	EX_cpd00281_e0	rxn05564,rxn08027,rxn12377,rxn34350,rxn34477	gnl|TC-DB|Q9NSD5|2.A.22.3.10	25.270	4.73e-36	137	75	BPNJPA_09250 Transporter	4	411	transporter
gnl|TC-DB|Q9NSD5|2.A.22.3.10	2.A.22.3.10	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9NSD5|2.A.22.3.10	25.270	4.73e-36	137	75	BPNJPA_09250 Transporter	4	411	transporter
gnl|TC-DB|P30531|2.A.22.3.2	2.A.22.3.2	gamma-aminobutyric acid	EX_cpd00281_e0	rxn05564,rxn08027,rxn12377,rxn34350,rxn34477	gnl|TC-DB|P30531|2.A.22.3.2	25.251	5.26e-30	119	80	BPNJPA_04860 Transporter	2	453	transporter
gnl|TC-DB|P31641|2.A.22.3.3	2.A.22.3.3	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P31641|2.A.22.3.3	25.549	1.37e-32	127	79	BPNJPA_09250 Transporter	4	446	transporter
gnl|TC-DB|P31641|2.A.22.3.3	2.A.22.3.3	gamma-aminobutyric acid	EX_cpd00281_e0	rxn05564,rxn08027,rxn12377,rxn34350,rxn34477	gnl|TC-DB|P31641|2.A.22.3.3	25.549	1.37e-32	127	79	BPNJPA_09250 Transporter	4	446	transporter
gnl|TC-DB|P31641|2.A.22.3.3	2.A.22.3.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P31641|2.A.22.3.3	25.549	1.37e-32	127	79	BPNJPA_09250 Transporter	4	446	transporter
gnl|TC-DB|P31641|2.A.22.3.3	2.A.22.3.3	taurine	EX_cpd00210_e0	rxn12554	gnl|TC-DB|P31641|2.A.22.3.3	25.549	1.37e-32	127	79	BPNJPA_09250 Transporter	4	446	transporter
gnl|TC-DB|P31661|2.A.22.3.4	2.A.22.3.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P31661|2.A.22.3.4	23.576	1.81e-23	100	76	BPNJPA_04860 Transporter	3	447	transporter
gnl|TC-DB|P31649|2.A.22.3.8	2.A.22.3.8	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P31649|2.A.22.3.8	25.486	7.50e-34	130	75	BPNJPA_09250 Transporter	4	411	transporter
gnl|TC-DB|P31649|2.A.22.3.8	2.A.22.3.8	butyric acid	EX_cpd00211_e0	rxn05683,rxn08183	gnl|TC-DB|P31649|2.A.22.3.8	25.486	7.50e-34	130	75	BPNJPA_09250 Transporter	4	411	transporter
gnl|TC-DB|P31649|2.A.22.3.8	2.A.22.3.8	indole	EX_cpd00359_e0	rxn08750,rxn10176	gnl|TC-DB|P31649|2.A.22.3.8	25.486	7.50e-34	130	75	BPNJPA_09250 Transporter	4	411	transporter
gnl|TC-DB|P31649|2.A.22.3.8	2.A.22.3.8	taurine	EX_cpd00210_e0	rxn12554	gnl|TC-DB|P31649|2.A.22.3.8	25.486	7.50e-34	130	75	BPNJPA_09250 Transporter	4	411	transporter
gnl|TC-DB|O50649|2.A.22.4.1	2.A.22.4.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|O50649|2.A.22.4.1	31.702	1.20e-63	210	91	BPNJPA_09250 Transporter	1	448	transporter
gnl|TC-DB|O50649|2.A.22.4.1	2.A.22.4.1	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|O50649|2.A.22.4.1	31.702	1.20e-63	210	91	BPNJPA_09250 Transporter	1	448	transporter
gnl|TC-DB|Q8NRL8|2.A.22.4.3	2.A.22.4.3	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q8NRL8|2.A.22.4.3	34.267	1.46e-58	199	78	BPNJPA_09250 Transporter	4	446	transporter
gnl|TC-DB|Q8NRL8|2.A.22.4.3	2.A.22.4.3	methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|Q8NRL8|2.A.22.4.3	34.267	1.46e-58	199	78	BPNJPA_09250 Transporter	4	446	transporter
gnl|TC-DB|Q58715|2.A.22.5.1	2.A.22.5.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q58715|2.A.22.5.1	35.539	4.39e-65	214	81	BPNJPA_09250 Transporter	4	395	transporter
gnl|TC-DB|Q8RHM5|2.A.22.5.2	2.A.22.5.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8RHM5|2.A.22.5.2	33.649	7.68e-62	204	92	BPNJPA_09250 Transporter	1	415	transporter
gnl|TC-DB|Q8RHM5|2.A.22.5.2	2.A.22.5.2	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|Q8RHM5|2.A.22.5.2	33.649	7.68e-62	204	92	BPNJPA_09250 Transporter	1	415	transporter
gnl|TC-DB|Q9KDT3|2.A.22.5.3	2.A.22.5.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9KDT3|2.A.22.5.3	39.434	1.10e-99	304	98	BPNJPA_09370 Transporter	3	455	transporter
gnl|TC-DB|Q8E9E5|2.A.22.5.5	2.A.22.5.5	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8E9E5|2.A.22.5.5	29.590	7.11e-58	194	99	BPNJPA_09250 Transporter	2	443	transporter
gnl|TC-DB|Q5JID0|2.A.23.1.14	2.A.23.1.14	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q5JID0|2.A.23.1.14	26.077	3.33e-11	60.8	93	BPNJPA_11555 Solute carrier family 1 (Glial high affinity glutamate transporter), member 2	10	379	transporter
gnl|TC-DB|P24943|2.A.23.1.2	2.A.23.1.2	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|P24943|2.A.23.1.2	24.009	7.16e-06	44.3	98	BPNJPA_11555 Solute carrier family 1 (Glial high affinity glutamate transporter), member 2	1	395	transporter
gnl|TC-DB|P24943|2.A.23.1.2	2.A.23.1.2	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P24943|2.A.23.1.2	24.009	7.16e-06	44.3	98	BPNJPA_11555 Solute carrier family 1 (Glial high affinity glutamate transporter), member 2	1	395	transporter
gnl|TC-DB|P24943|2.A.23.1.2	2.A.23.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P24943|2.A.23.1.2	24.009	7.16e-06	44.3	98	BPNJPA_11555 Solute carrier family 1 (Glial high affinity glutamate transporter), member 2	1	395	transporter
sp|P32136|YIHO_ECOLI|2.A.2.3.15	2.A.2.3.15	sulfoquinovose	EX_cpd22614_e0	rxn90101	sp|P32136|YIHO_ECOLI|2.A.2.3.15	26.998	2.69e-42	152	95	BPNJPA_12755 MFS transporter	14	464	transporter
gnl|TC-DB|O59010|2.A.23.1.5	2.A.23.1.5	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|O59010|2.A.23.1.5	26.279	2.87e-09	55.1	96	BPNJPA_11555 Solute carrier family 1 (Glial high affinity glutamate transporter), member 2	4	393	transporter
gnl|TC-DB|O59010|2.A.23.1.5	2.A.23.1.5	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|O59010|2.A.23.1.5	26.279	2.87e-09	55.1	96	BPNJPA_11555 Solute carrier family 1 (Glial high affinity glutamate transporter), member 2	4	393	transporter
gnl|TC-DB|P96603|2.A.23.1.6	2.A.23.1.6	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|P96603|2.A.23.1.6	23.570	0.002	37.0	97	BPNJPA_11555 Solute carrier family 1 (Glial high affinity glutamate transporter), member 2	3	396	transporter
