# gapseq version: 1.4.0
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: prot
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
SUCCARGDIHYDRO-RXN	N-succinylarginine dihydrolase	3.5.3.23	NA	UniRef90_Q2SKP0	23.467	0.87	27.7	77	BPNJPA_00430	15	346	|AST-PWY|	bad_blast	NA	rxn02927 	NA	0	NA
GLYRIBONUCSYN-RXN	phosphoribosylamine-glycine ligase	6.3.4.13/6.3.1.3	NA	UniRef90_Q46482	46.698	3.8300000000000006e-129	376	99	BPNJPA_00430	25	442	|PWY-6121|	good_blast	NA	rxn02895 rxn34052 	NA	0	1
GLYRIBONUCSYN-RXN	phosphoribosylamine-glycine ligase	6.3.4.13/6.3.1.3	NA	UniRef90_Q46482	46.698	3.8300000000000006e-129	376	99	BPNJPA_00430	25	442	|PWY-6122|	good_blast	NA	rxn02895 rxn34052 	NA	0	1
MOXXANAU-RXN	2-chloroethanol dehydrogenase	1.1.2.7	NA	UniRef90_Q09053	46.667	6.5	18.1	83	BPNJPA_00440	262	276	|12DICHLORETHDEG-PWY|	bad_blast	NA	rxn00847 rxn01796 rxn12745 rxn14207 rxn15989 rxn15990 rxn21641 rxn23811 	Subunit 2	0	NA
AIRS-RXN	phosphoribosylformylglycinamide cyclo-ligase	6.3.3.1	NA	UniRef90_Q5L3D0	54.464	7.410000000000001e-122	351	97	BPNJPA_00440	8	338	|PWY-6121|	good_blast	NA	rxn02937 rxn34056 	NA	0	1
AIRS-RXN	phosphoribosylformylglycinamide cyclo-ligase	6.3.3.1	NA	UniRef90_Q5L3D0	54.464	7.410000000000001e-122	351	97	BPNJPA_00440	8	338	|PWY-6122|	good_blast	NA	rxn02937 rxn34056 	NA	0	1
RXN-2861	methanol dehydrogenase	1.1.2.7/	NA	UniRef90_Q09053	46.667	6.5	18.1	83	BPNJPA_00440	262	276	|PWY-6966|	bad_blast	NA	rxn00847 rxn01796 rxn12745 rxn14207 rxn15989 rxn15990 rxn21641 rxn23811 	Subunit 2	0	NA
H2SOXIREDPYRO-RXN	sulfur reductase	1.12.98.4/1.97.1.3	NA	UniRef50_D2QA96	28.146	6.02e-42	142	89	BPNJPA_00510	10	308	|PWY-5332|	bad_blast	NA	rxn06407 rxn17373 rxn19879 rxn24736 	Subunit undefined	0	NA
RXN-8269	sulfide dehydrogenase	1.12.98.4/1.97.1.3	NA	UniRef50_D2QA96	28.146	6.02e-42	142	89	BPNJPA_00510	10	308	|PWY-5364|	bad_blast	NA	rxn06407 rxn17373 rxn19879 rxn24736 	Subunit undefined	0	NA
OROTATE-REDUCTASE-NADH-RXN	dihydroorotate dehydrogenase	1.3.1.14	NA	sp|P25983|PYRK_BACSU	35.238	8.39e-60	188	100	BPNJPA_00510	1	310	|PWY-7791|	bad_blast	NA	rxn01361 	Subunit OS	0	NA
OROTPDECARB-RXN	orotidine-5'-phosphate decarboxylase	4.1.1.23	NA	UniRef90_B0KA34	48.333	1.15e-85	256	94	BPNJPA_00515	1	291	|PWY-5686|	good_blast	NA	rxn00710 rxn34029 	NA	0	1
OROTPDECARB-RXN	orotidine-5'-phosphate decarboxylase	4.1.1.23	NA	UniRef90_B0KA34	48.333	1.15e-85	256	94	BPNJPA_00515	1	291	|PWY-7790|	good_blast	NA	rxn00710 rxn34029 	NA	0	1
OROTPDECARB-RXN	orotidine 5'-phosphate decarboxylase	4.1.1.23	NA	UniRef90_B0KA34	48.333	1.15e-85	256	94	BPNJPA_00515	1	291	|PWY-7791|	good_blast	NA	rxn00710 rxn34029 	NA	0	1
DIHYDROOROT-RXN	dihydroorotase	3.5.2.3	NA	UniRef90_B9MS22	45.882	1.61e-130	379	99	BPNJPA_00520	3	421	|PWY-5686|	good_blast	NA	rxn01465 rxn34028 	NA	0	1
DIHYDROOROT-RXN	dihydrooratase	3.5.2.3	NA	UniRef90_B9MS22	45.882	1.61e-130	379	99	BPNJPA_00520	3	421	|PWY-7790|	good_blast	NA	rxn01465 rxn34028 	NA	0	1
DIHYDROOROT-RXN	dihydroorotase	3.5.2.3	NA	UniRef90_B9MS22	45.882	1.61e-130	379	99	BPNJPA_00520	3	421	|PWY-7791|	good_blast	NA	rxn01465 rxn34028 	NA	0	1
LACTOSE6P-HYDROXY-RXN	6-phospho-lactosidase	3.2.1.85	NA	UniRef90_P11546	34.774	3.9399999999999996e-61	209	98	BPNJPA_00535	274	731	|LACTOSECAT-PWY|	good_blast	NA	rxn02332 rxn06349 rxn07047 rxn18993 	NA	0	1
3.2.1.91-RXN	cellulose 1,4-beta-cellobiosidase	3.2.1.91	NA	UniRef90_E4Q361	33.966	6.87e-67	224	99	BPNJPA_00535	277	737	|PWY-6788|	good_blast	NA	rxn06271 rxn18004 rxn22766 rxn90111 	NA	0	1
DIPHTINE--AMMONIA-LIGASE-RXN	diphthine-ammonia ligase	6.3.1.14/6.3.2.22	NA	UniRef50_A0A943HPF2	21.635	1.3	26.2	95	BPNJPA_00550	415	597	|PWY-6482|	bad_blast	NA	rxn06425 rxn19570 	NA	0	NA
DIPHTINE--AMMONIA-LIGASE-RXN	diphthine-ammonia ligase	6.3.1.14/6.3.2.22	NA	UniRef50_A0A943HPF2	21.635	1.3	26.2	95	BPNJPA_00550	415	597	|PWY-7546|	bad_blast	NA	rxn06425 rxn19570 	NA	0	NA
DIAMINOPIMELATE-DEHYDROGENASE-RXN	meso-diaminopimelate dehydrogenase	1.4.1.16	NA	UniRef90_Q9KWR0	62.691	1.1e-157	441	100	BPNJPA_00575	31	357	|PWY-2942|	good_blast	full	rxn01991 	NA	0	1
RXN-1	N-acetylputrescine oxidase	1.4.3.4/1.4.3.9	NA	UniRef50_P37747	59.726	5.1e-166	475	98	BPNJPA_00660	266	630	|PWY-0|	good_blast	NA	rxn01564 rxn01715 rxn01833 rxn01836 rxn01903 rxn02081 rxn02087 rxn02826 rxn02993 rxn03195 rxn03342 rxn03345 rxn03346 rxn03358 rxn03359 rxn06056 rxn11873 rxn11874 rxn11875 rxn12038 rxn12039 rxn21368 rxn25691 	NA	0	1
TRANS-RXN2B4Q-125	O antigen ABC transporter	NA	NA	UniRef50_A0A1C6C3D8	53.257	1.17e-96	293	99	BPNJPA_00660	1	258	|PWY2B4Q-3|	good_blast	NA	 	NA	0	1
RXN-1401	tryptamine oxidase	1.4.3.4/1.4.3.9	NA	UniRef50_P37747	59.726	5.1e-166	475	98	BPNJPA_00660	266	630	|PWY-3181|	good_blast	NA	rxn01564 rxn01715 rxn01833 rxn01836 rxn01903 rxn02081 rxn02087 rxn02826 rxn02993 rxn03195 rxn03342 rxn03345 rxn03346 rxn03358 rxn03359 rxn06056 rxn11873 rxn11874 rxn11875 rxn12038 rxn12039 rxn21368 rxn25691 	NA	0	1
RXN-1401	tryptamine oxidase	1.4.3.4/1.4.3.9	NA	UniRef50_P37747	59.726	5.1e-166	475	98	BPNJPA_00660	266	630	|PWY-6307|	good_blast	NA	rxn01564 rxn01715 rxn01833 rxn01836 rxn01903 rxn02081 rxn02087 rxn02826 rxn02993 rxn03195 rxn03342 rxn03345 rxn03346 rxn03358 rxn03359 rxn06056 rxn11873 rxn11874 rxn11875 rxn12038 rxn12039 rxn21368 rxn25691 	NA	0	1
RXN-10778	serotonin oxidase	1.4.3.4/1.4.3.9	NA	UniRef50_P37747	59.726	5.1e-166	475	98	BPNJPA_00660	266	630	|PWY-6313|	good_blast	NA	rxn01564 rxn01715 rxn01833 rxn01836 rxn01903 rxn02081 rxn02087 rxn02826 rxn02993 rxn03195 rxn03342 rxn03345 rxn03346 rxn03358 rxn03359 rxn06056 rxn11873 rxn11874 rxn11875 rxn12038 rxn12039 rxn21368 rxn25691 	NA	0	1
RXN-10907	noradrenaline oxidase	1.4.3.4/1.4.3.9	NA	UniRef50_P37747	59.726	5.1e-166	475	98	BPNJPA_00660	266	630	|PWY-6342|	good_blast	NA	rxn01564 rxn01715 rxn01833 rxn01836 rxn01903 rxn02081 rxn02087 rxn02826 rxn02993 rxn03195 rxn03342 rxn03345 rxn03346 rxn03358 rxn03359 rxn06056 rxn11873 rxn11874 rxn11875 rxn12038 rxn12039 rxn21368 rxn25691 	NA	0	1
GALPMUT-RXN	UDP-galactopyranose mutase	5.4.99.9	NA	UniRef90_Q48485	42.149	1.23e-94	292	92	BPNJPA_00660	269	626	|PWY-6397|	good_blast	NA	rxn00358 	NA	0	1
RXN-11067	5-methoxytryptamine oxidase	1.4.3.4/1.4.3.9	NA	UniRef50_P37747	59.726	5.1e-166	475	98	BPNJPA_00660	266	630	|PWY-6399|	good_blast	NA	rxn01564 rxn01715 rxn01833 rxn01836 rxn01903 rxn02081 rxn02087 rxn02826 rxn02993 rxn03195 rxn03342 rxn03345 rxn03346 rxn03358 rxn03359 rxn06056 rxn11873 rxn11874 rxn11875 rxn12038 rxn12039 rxn21368 rxn25691 	NA	0	1
RXN6666-4	dopamine oxidase	1.4.3.4/1.4.3.9	NA	UniRef50_P37747	59.726	5.1e-166	475	98	BPNJPA_00660	266	630	|PWY6666-2|	good_blast	NA	rxn01564 rxn01715 rxn01833 rxn01836 rxn01903 rxn02081 rxn02087 rxn02826 rxn02993 rxn03195 rxn03342 rxn03345 rxn03346 rxn03358 rxn03359 rxn06056 rxn11873 rxn11874 rxn11875 rxn12038 rxn12039 rxn21368 rxn25691 	NA	0	1
RXN-5821	tyramine oxidase	1.4.3.4/1.4.3.9	NA	UniRef50_P37747	59.726	5.1e-166	475	98	BPNJPA_00660	266	630	|PWY-6802|	good_blast	NA	rxn01564 rxn01715 rxn01833 rxn01836 rxn01903 rxn02081 rxn02087 rxn02826 rxn02993 rxn03195 rxn03342 rxn03345 rxn03346 rxn03358 rxn03359 rxn06056 rxn11873 rxn11874 rxn11875 rxn12038 rxn12039 rxn21368 rxn25691 	NA	0	1
RXN-14533	dTDP-fucopyranose mutase	5.4.99.59	NA	UniRef90_Q6E7F1	39.617	3.8499999999999996e-89	278	96	BPNJPA_00660	269	626	|PWY-7312|	good_blast	NA	 	NA	0	1
RXN6666-4	dopamine oxidase	1.4.3.4/1.4.3.9	NA	UniRef50_P37747	59.726	5.1e-166	475	98	BPNJPA_00660	266	630	|PWY-7431|	good_blast	NA	rxn01564 rxn01715 rxn01833 rxn01836 rxn01903 rxn02081 rxn02087 rxn02826 rxn02993 rxn03195 rxn03342 rxn03345 rxn03346 rxn03358 rxn03359 rxn06056 rxn11873 rxn11874 rxn11875 rxn12038 rxn12039 rxn21368 rxn25691 	NA	0	1
RXN-18029	teichoic acid transporter	7.5.2.4/3.6.3.40	NA	UniRef90_Q92CV8	37.828	1.86e-58	195	79	BPNJPA_00660	6	265	|PWY-7815|	bad_blast	NA	rxn00062 rxn10194 rxn10195 rxn10196 rxn18688 rxn18689 	NA	0	NA
TRANS-RXN-314	teichoic acid transporter	7.5.2.4/3.6.3.40	NA	UniRef90_Q92CV8	37.828	1.86e-58	195	79	BPNJPA_00660	6	265	|PWY-7816|	bad_blast	NA	rxn00062 rxn10194 rxn10195 rxn10196 rxn18688 rxn18689 	NA	0	NA
TRANS-RXN-321	poly(3-O-beta-D-glucopyranosyl-N-acetylgalactosamine 1-phosphate) teichoic acid transporter	7.5.2.4/3.6.3.40	NA	UniRef90_Q92CV8	37.828	1.86e-58	195	79	BPNJPA_00660	6	265	|PWY-7819|	bad_blast	NA	rxn00062 rxn10194 rxn10195 rxn10196 rxn18688 rxn18689 	NA	0	NA
RXN-18028	poly(glycerol phosphate) teichoic acid transporter	7.5.2.4/3.6.3.40	NA	UniRef90_Q92CV8	37.828	1.86e-58	195	79	BPNJPA_00660	6	265	|TEICHOICACID-PWY|	bad_blast	NA	rxn00062 rxn10194 rxn10195 rxn10196 rxn18688 rxn18689 	NA	0	NA
