# gapseq version: 1.4.0
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: prot
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA	sp|P31979|NUOF_ECOLI	41.089	3.69e-98	310	89	NOEMGP_00145	157	558	|PWY0-1568|	good_blast	full	rxn06108 rxn20240 rxn37813 	Subunit 6	0	1
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA	sp|P31979|NUOF_ECOLI	41.089	3.69e-98	310	89	NOEMGP_00145	157	558	|PWY0-1573|	good_blast	full	rxn06108 rxn20240 rxn37813 	Subunit 6	0	1
HYDROGEN-DEHYDROGENASE-RXN	hydrogenase	1.12.1.2	NA	sp|P22317|HOXF_CUPNH	33.883	9.25e-83	274	84	NOEMGP_00145	22	564	|PWY-5382|	good_blast	full	rxn05887 	Subunit 1	0	1
1.12.1.3-RXN	NADP-dependent hydrogenase	1.12.1.3	NA	UniRef90_Q46507	54.898	1.7199999999999998e-180	522	98	NOEMGP_00145	140	629	|PWY-6512|	good_blast	NA	rxn07200 	Subunit HndC	0	NA
RXN-12215	hydrogenase	1.12.1.4	NA	sp|O52682|HYDB_THEMA	54.711	0	659	96	NOEMGP_00145	25	628	|PWY-6744|	good_blast	full	rxn16350 rxn22535 	Subunit 2	0	1
HYDROGEN-DEHYDROGENASE-RXN	hydrogen dehydrogenase	1.12.1.2	NA	sp|P22317|HOXF_CUPNH	33.883	9.25e-83	274	84	NOEMGP_00145	22	564	|PWY-6758|	good_blast	full	rxn05887 	Subunit 1	0	1
1.12.1.3-RXN	hydrogenase	1.12.1.3	NA	UniRef90_Q46507	54.898	1.7199999999999998e-180	522	98	NOEMGP_00145	140	629	|PWY-6765|	good_blast	NA	rxn07200 	Subunit HndC	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase 1 (external)	1.6.5.9	NA	sp|P31979|NUOF_ECOLI	41.089	3.69e-98	310	89	NOEMGP_00145	157	558	|PWY-7269|	good_blast	full	rxn06108 rxn20240 rxn37813 	Subunit 6	0	1
RXN0-5330	NADH:ubiquinone oxidoreductase 1 (external)	1.6.5.9	NA	sp|P31979|NUOF_ECOLI	41.089	3.69e-98	310	89	NOEMGP_00145	157	558	|PWY-7279|	good_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 6	0	1
RXN-17941	tRNA ligase	NA	NA	UniRef90_A0PYK3	75.613	0	1312	100	NOEMGP_00210	74	889	|PWY-6689|	good_blast	threshold	 	Subunit undefined	0	1
LEUCINE--TRNA-LIGASE-RXN	leucine-tRNA ligase	6.1.1.4	NA	UniRef90_O66680	52.108	0	610	93	NOEMGP_00210	81	643	|TRNA-CHARGING-PWY|	good_blast	full	rxn06441 rxn20029 rxn38165 	Subunit 1	0	1
ALARACECAT-RXN	alanine racemase	5.1.1.10/5.1.1.1	NA	UniRef90_P03813	59.031	2.37e-95	281	99	NOEMGP_00260	1	226	|ALADEG-PWY|	good_blast	NA	rxn00283 	NA	0	1
ALARACECAT-RXN	alanine racemase	5.1.1.10/5.1.1.1	NA	UniRef90_P03813	59.031	2.37e-95	281	99	NOEMGP_00260	1	226	|PWY-7383|	good_blast	full	rxn00283 	NA	0	1
ALARACECAT-RXN	ALARACECAT-RXN	5.1.1.10/5.1.1.1	NA	UniRef90_P03813	59.031	2.37e-95	281	99	NOEMGP_00260	1	226	|PWY-8040|	good_blast	NA	rxn00283 	NA	0	1
ALARACECAT-RXN	alanine racemase	5.1.1.10/5.1.1.1	NA	UniRef90_P03813	59.031	2.37e-95	281	99	NOEMGP_00260	1	226	|PWY-8072|	good_blast	full	rxn00283 	NA	0	1
ALARACECAT-RXN	alanine racemase	5.1.1.10/5.1.1.1	NA	UniRef90_P03813	59.031	2.37e-95	281	99	NOEMGP_00260	1	226	|PWY-8443|	good_blast	NA	rxn00283 	NA	0	1
R161-RXN	Nicotine dehydrogenase	1.5.99.4	NA	UniRef90_Q93NH5	28.428	8.620000000000001e-77	267	94	NOEMGP_00290	1	762	|P181-PWY|	good_blast	NA	rxn06265 rxn07736 rxn15374 rxn15375 rxn15708 rxn15709 rxn20276 rxn20669 	Subunit 3	0	NA
R162-RXN	6-hydroxypseudooxynicotine dehydrogenase	1.5.99.14	NA	sp|Q933N0|KDHC_PAENI	26.152	9.170000000000001e-66	236	97	NOEMGP_00290	1	766	|P181-PWY|	good_blast	NA	 	Subunit 3	0	NA
OHBENZCOARED-RXN	4-hydroxybenzoyl-CoA reductase	1.1.7.1	NA	sp|O33819|HCRA_THAAR	32.353	7.610000000000001e-116	370	97	NOEMGP_00290	3	757	|PHENOLDEG-PWY|	good_blast	keyenzyme	 	Subunit 1	0	NA
RXN-13060	nicotine dehydrogenase	NA	NA	UniRef90_Q93NH5	28.428	8.620000000000001e-77	267	94	NOEMGP_00290	1	762	|PWY-5316|	good_blast	NA	 	Subunit 3	0	NA
RXN-8753	purine hydroxylase	1.17.1.4/1.1.1.204	NA	UniRef90_Q46799	33.99	1.1700000000000001e-130	409	99	NOEMGP_00290	8	758	|PWY-5497|	good_blast	threshold	rxn01297 rxn01522 	Subunit 1	0	1
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	1.1700000000000001e-130	409	99	NOEMGP_00290	8	758	|PWY-5695|	good_blast	NA	rxn01297 rxn01522 	Subunit 1	0	1
OHBENZCOARED-RXN	4-hydroxybenzoyl-CoA reductase	1.1.7.1	NA	sp|O33819|HCRA_THAAR	32.353	7.610000000000001e-116	370	97	NOEMGP_00290	3	757	|PWY-6080|	good_blast	NA	 	Subunit 1	0	NA
XANTHINE-OXIDASE-RXN	xanthine oxidase	1.17.3.2/1.1.3.22	NA	UniRef50_A0A2N7WTZ2	25.035	2.9e-53	201	82	NOEMGP_00290	15	697	|PWY-6538|	good_blast	NA	rxn01298 rxn01524 rxn07732 rxn07767 rxn07768 rxn07769 rxn11763 rxn14394 rxn23046 	Subunit 4	0	1
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	1.1700000000000001e-130	409	99	NOEMGP_00290	8	758	|PWY-6538|	good_blast	NA	rxn01297 rxn01522 	Subunit 1	0	1
RXN-7682	hypoxanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	1.1700000000000001e-130	409	99	NOEMGP_00290	8	758	|PWY-6596|	good_blast	threshold	rxn01297 rxn01522 	Subunit 1	0	1
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	1.1700000000000001e-130	409	99	NOEMGP_00290	8	758	|PWY-6606|	good_blast	full	rxn01297 rxn01522 	Subunit 1	0	1
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	1.1700000000000001e-130	409	99	NOEMGP_00290	8	758	|PWY-6607|	good_blast	full	rxn01297 rxn01522 	Subunit 1	0	1
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	1.1700000000000001e-130	409	99	NOEMGP_00290	8	758	|PWY-6608|	good_blast	full	rxn01297 rxn01522 	Subunit 1	0	1
RXN-11523	caffeine:ubiquinone oxidoreductase	1.17.5.2	NA	UniRef90_D7REY3	29.574	2.38e-87	295	97	NOEMGP_00290	1	757	|PWY-6633|	good_blast	NA	rxn07770 rxn21903 rxn37082 rxn37083 rxn37084 	Subunit 1	0	NA
2-FUROYL-COA-DEHYDROGENASE-RXN	furoyl-CoA dehydrogenase	1.3.99.8	NA	UniRef50_A0A1Y2MRN7	26.082	3.91e-55	206	98	NOEMGP_00290	13	766	|PWY-6995|	good_blast	NA	rxn06291 rxn17386 	Subunit 1	0	1
2-FUROYL-COA-DEHYDROGENASE-RXN	furoyl-CoA dehydrogenase	1.3.99.8	NA	UniRef50_A0A1Y2MRN7	26.082	3.91e-55	206	98	NOEMGP_00290	13	766	|PWY-6997|	good_blast	NA	rxn06291 rxn17386 	Subunit 1	0	1
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	1.1700000000000001e-130	409	99	NOEMGP_00290	8	758	|PWY-6999|	good_blast	NA	rxn01297 rxn01522 	Subunit 1	0	1
XANTHINE-OXIDASE-RXN	xanthine oxidase	1.17.3.2/1.1.3.22	NA	UniRef50_A0A2N7WTZ2	25.035	2.9e-53	201	82	NOEMGP_00290	15	697	|PWY-6999|	good_blast	NA	rxn01298 rxn01524 rxn07732 rxn07767 rxn07768 rxn07769 rxn11763 rxn14394 rxn23046 	Subunit 4	0	1
OHBENZCOARED-RXN	4-hydroxybenzoyl-CoA reductase	1.1.7.1	NA	sp|O33819|HCRA_THAAR	32.353	7.610000000000001e-116	370	97	NOEMGP_00290	3	757	|PWY-7046|	good_blast	NA	 	Subunit 1	0	NA
NICOTINE-DEHYDROGENASE-RXN	nicotine 6-hydroxylase	1.5.99.4	NA	UniRef90_Q93NH5	28.428	8.620000000000001e-77	267	94	NOEMGP_00290	1	762	|PWY-7128|	good_blast	NA	rxn06265 rxn07736 rxn15374 rxn15375 rxn15708 rxn15709 rxn20276 rxn20669 	Subunit 3	0	NA
RXN-16529	6-hydroxypseudooxynicotine dehydrogenase	NA	NA	UniRef90_Q933N0	26.152	9.170000000000001e-66	236	97	NOEMGP_00290	1	766	|PWY-7128|	good_blast	NA	 	Subunit 3	0	1
RXN-17357	carbon monoxide dehydrogenase	1.2.5.3	NA	sp|P19919|DCML_AFIC5	28.255	1.03e-67	242	93	NOEMGP_00290	7	742	|PWY-7750|	good_blast	NA	 	Subunit 3	0	NA
RXN-20887	picolinate 6-hydroxylase	NA	NA	tr|A0A1X9WE62|A0A1X9WE62_ALCFA	26.918	1.26e-58	216	94	NOEMGP_00290	34	768	|PWY-8085|	good_blast	NA	 	Subunit 3	0	NA
RXN-21464	3-oxo-delta1-steroid hydratase/dehydrogenase	1.17.99.11	NA	tr|A0A127F6U7|A0A127F6U7_STEDE	26.683	6.19e-68	243	98	NOEMGP_00290	2	767	|PWY-8152|	good_blast	NA	 	NA	0	1
RXN-21486	3-oxo-delta1-steroid hydratase/dehydrogenase	1.17.99.11	NA	tr|A0A127F6U7|A0A127F6U7_STEDE	26.683	6.19e-68	243	98	NOEMGP_00290	2	767	|PWY-8155|	good_blast	NA	 	NA	0	1
RXN-7682	hypoxanthine hydroxylase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	1.1700000000000001e-130	409	99	NOEMGP_00290	8	758	|SALVADEHYPOX-PWY|	good_blast	full	rxn01297 rxn01522 	Subunit 1	0	1
MALIC-NADP-RXN	malate dehydrogenase	1.1.1.40	NA	UniRef90_O34962	57.801	1.4600000000000001e-148	430	95	NOEMGP_00400	36	425	|GLUCONEO-PWY|	good_blast	full	rxn00161 rxn00162 	NA	0	1
MALIC-NADP-RXN	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	1.1.1.40	NA	UniRef90_O34962	57.801	1.4600000000000001e-148	430	95	NOEMGP_00400	36	425	|PWY-241|	good_blast	threshold	rxn00161 rxn00162 	NA	0	1
MALIC-NADP-RXN	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	1.1.1.40	NA	UniRef90_O34962	57.801	1.4600000000000001e-148	430	95	NOEMGP_00400	36	425	|PWY-7117|	good_blast	threshold	rxn00161 rxn00162 	NA	0	1
RXN-7929	citryl-coA lyase	4.1.3.34	NA	UniRef90_O53078	60.069	1.28e-115	338	95	NOEMGP_00455	2	288	|PWY-5392|	good_blast	NA	rxn00259 rxn19315 	Subunit 2	0	1
CITTRANS-RXN	citrate CoA-transferase	2.8.3.10	NA	sp|P0A9I1|CITE_ECOLI	51.034	7.600000000000001e-99	295	95	NOEMGP_00455	3	291	|PWY-6038|	good_blast	full	rxn00972 rxn13787 rxn19317 	Subunit 2	0	1
CITRYLY-RXN	citryl-CoA lyase	4.1.3.34	NA	sp|P0A9I1|CITE_ECOLI	51.034	7.600000000000001e-99	295	95	NOEMGP_00455	3	291	|PWY-6038|	good_blast	full	rxn00259 rxn13787 rxn19315 	Subunit 2	0	1
CITTRANS-RXN	citrate CoA-transferase	2.8.3.10	NA	sp|P45413|CILA_KLEPN	60.385	0	590	92	NOEMGP_00485	55	521	|PWY-6038|	good_blast	full	rxn00972 rxn13787 rxn19317 	Subunit 1	0	1
CITRYLY-RXN	citryl-CoA lyase	4.1.3.34	NA	sp|P75726|CILA_ECOLI	60.171	0	589	92	NOEMGP_00485	55	521	|PWY-6038|	good_blast	full	rxn00259 rxn13787 rxn19315 	Subunit 1	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	7.24e-69	241	99	NOEMGP_00490	36	741	|GLYOXYLATE-BYPASS|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	7.24e-69	241	99	NOEMGP_00490	36	741	|P105-PWY|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEDEHYDR-RXN	citrate hydro-lyase (cis-aconitate-forming)	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	7.24e-69	241	99	NOEMGP_00490	36	741	|P23-PWY|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEDEHYDR-RXN	ACONITATEDEHYDR-RXN	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	7.24e-69	241	99	NOEMGP_00490	36	741	|PWY-5392|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	7.24e-69	241	99	NOEMGP_00490	36	741	|PWY-5690|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	7.24e-69	241	99	NOEMGP_00490	36	741	|PWY-5913|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	7.24e-69	241	99	NOEMGP_00490	36	741	|PWY-6549|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEDEHYDR-RXN	citrate dehydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	7.24e-69	241	99	NOEMGP_00490	36	741	|PWY66-398|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEDEHYDR-RXN	ACONITATEDEHYDR-RXN	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	7.24e-69	241	99	NOEMGP_00490	36	741	|PWY-6728|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEDEHYDR-RXN	citrate hydro-lyase (cis-aconitate-forming)	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	7.24e-69	241	99	NOEMGP_00490	36	741	|PWY-6969|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	7.24e-69	241	99	NOEMGP_00490	36	741	|PWY-7254|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	7.24e-69	241	99	NOEMGP_00490	36	741	|REDCITCYC|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	7.24e-69	241	99	NOEMGP_00490	36	741	|TCA|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
RXN-17939	tRNA ligase	NA	NA	UniRef90_A4XKJ8	49.524	1.71e-109	325	92	NOEMGP_00500	30	338	|PWY-6689|	good_blast	threshold	 	Subunit 1	0	1
PHENYLALANINE--TRNA-LIGASE-RXN	phenylalanine-tRNA ligase	6.1.1.20	NA	UniRef90_A4XKJ8	49.524	1.71e-109	325	92	NOEMGP_00500	30	338	|TRNA-CHARGING-PWY|	good_blast	full	rxn06444 rxn20537 rxn28061 rxn38255 	Subunit 1	0	1
RXN-17941	tRNA ligase	NA	NA	UniRef90_B0SJF2	29.634	1.3e-101	334	100	NOEMGP_00505	1	791	|PWY-6689|	good_blast	threshold	 	Subunit 2	0	1
PHENYLALANINE--TRNA-LIGASE-RXN	phenylalanine-tRNA ligase	6.1.1.20	NA	UniRef90_P17922	40.123	0	568	99	NOEMGP_00505	1	791	|TRNA-CHARGING-PWY|	good_blast	full	rxn06444 rxn20537 rxn28061 rxn38255 	Subunit 2	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11	NA	UniRef90_P64074	56.103	3.67e-156	451	99	NOEMGP_00515	2	422	|ANAGLYCOLYSIS-PWY|	good_blast	full	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11	NA	UniRef90_P64074	56.103	3.67e-156	451	99	NOEMGP_00515	2	422	|GLUCONEO-PWY|	good_blast	full	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11	NA	UniRef90_P64074	56.103	3.67e-156	451	99	NOEMGP_00515	2	422	|GLYCOLYSIS|	good_blast	full	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11	NA	UniRef90_P64074	56.103	3.67e-156	451	99	NOEMGP_00515	2	422	|NPGLUCAT-PWY|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	4.2.1.11	NA	UniRef90_P64074	56.103	3.67e-156	451	99	NOEMGP_00515	2	422	|P122-PWY|	good_blast	full	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11	NA	UniRef90_P64074	56.103	3.67e-156	451	99	NOEMGP_00515	2	422	|P124-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11	NA	UniRef90_P64074	56.103	3.67e-156	451	99	NOEMGP_00515	2	422	|P341-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11	NA	UniRef90_P64074	56.103	3.67e-156	451	99	NOEMGP_00515	2	422	|PWY-1042|	good_blast	full	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11	NA	UniRef90_P64074	56.103	3.67e-156	451	99	NOEMGP_00515	2	422	|PWY-1622|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11	NA	UniRef90_P64074	56.103	3.67e-156	451	99	NOEMGP_00515	2	422	|PWY-2221|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11	NA	UniRef90_P64074	56.103	3.67e-156	451	99	NOEMGP_00515	2	422	|PWY-5484|	good_blast	full	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	enolase	4.2.1.11	NA	UniRef90_P64074	56.103	3.67e-156	451	99	NOEMGP_00515	2	422	|PWY-5723|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	phosphoglycerate enolase	4.2.1.11	NA	UniRef90_P64074	56.103	3.67e-156	451	99	NOEMGP_00515	2	422	|PWY66-399|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	phosphoglycerate enolase	4.2.1.11	NA	UniRef90_P64074	56.103	3.67e-156	451	99	NOEMGP_00515	2	422	|PWY-8404|	good_blast	threshold	rxn00459 rxn02936 rxn33849 	NA	0	1
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11	NA	UniRef90_P64074	56.103	3.67e-156	451	99	NOEMGP_00515	2	422	BIFIDOSHUNT2	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
RXN0-6479	polynucleotide phosporylase	3.1.13.1/3.1.4.20	NA	UniRef90_O67834	36.729	1.22e-143	439	97	NOEMGP_00545	2	694	|PWY0-1479|	good_blast	NA	rxn17795 rxn26074 rxn26401 rxn26421 rxn26422 rxn27550 	NA	0	1
RXN-17941	tRNA ligase	NA	NA	UniRef90_A3DET1	51.752	0	664	98	NOEMGP_00630	1	628	|PWY-6689|	good_blast	threshold	 	Subunit undefined	0	1
