# gapseq version: 1.4.0
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: prot
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
DIMETHYLGLYCINE-DEHYDROGENASE-RXN	dimethylglycine dehydrogenase	1.5.8.4	NA	UniRef50_F4LRG9	23.913	1.9699999999999998e-23	97.8	98	BCPNCO_00085	3	394	|PWY-3661-1|	bad_blast	NA	rxn06017 rxn12739 rxn19567 	NA	0	NA
RXN-22741	sarcosine dehydrogenase	1.5.8.3	NA	UniRef50_A0A2H1IQK7	23.678	1.1e-11	62	89	BCPNCO_00085	4	378	|PWY-3661-1|	bad_blast	NA	rxn05870 rxn27099 	Subunit 2	0	NA
RXN-15745	glycerol-3-phosphate dehydrogenase	1.1.5.3	NA	UniRef90_P43799	22.921	4.08e-25	104	85	BCPNCO_00085	3	450	|PWY-4261|	bad_blast	NA	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit undefined	0	NA
SARCOSINE-DEHYDROGENASE-RXN	sarcosine dehydrogenase	1.5.8.3	NA	UniRef50_A0A2H1IQK7	23.678	1.1e-11	62	89	BCPNCO_00085	4	378	|PWY-4722|	bad_blast	NA	rxn05870 rxn27099 	Subunit 2	0	NA
RXN-8003	cis-4-hydroxy-D-proline dehydrogenase	NA	NA	tr|Q9I477|Q9I477_PSEAE	19.559	2.9e-07	48.1	90	BCPNCO_00085	3	345	|PWY-5159|	bad_blast	NA	 	NA	0	NA
RXN-15745	glycerol-3-phosphate dehydrogenase	1.1.5.3	NA	UniRef90_P43799	22.921	4.08e-25	104	85	BCPNCO_00085	3	450	|PWY-6118|	bad_blast	NA	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit undefined	0	NA
RXN-12614	glycine oxidase	1.4.3.3/1.4.3.19	NA	UniRef90_Q5L2C2	22.928	2.55e-19	85.1	93	BCPNCO_00085	2	352	|PWY-6891|	bad_blast	NA	rxn00269 rxn04092 rxn04093 rxn04094 rxn07295 rxn23045 	NA	0	NA
RXN-15745	glycerol-3-phosphate dehydrogenase	1.1.5.3	NA	UniRef90_P43799	22.921	4.08e-25	104	85	BCPNCO_00085	3	450	|PWY-6952|	bad_blast	NA	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit undefined	0	NA
METHYLGUTAMATE-DEHYDROGENASE-RXN	methylglutamate dehydrogenase	1.5.99.5	NA	tr|D7R615|D7R615_9PROT	22.841	6.07e-08	50.4	84	BCPNCO_00085	2	342	|PWY-6965|	bad_blast	NA	rxn05869 rxn20200 	Subunit 1	0	NA
1.4.3.19-RXN	glycine oxidase	1.4.3.3/1.4.3.19	NA	UniRef90_Q5L2C2	22.928	2.55e-19	85.1	93	BCPNCO_00085	2	352	|PWY-7396|	bad_blast	NA	rxn00269 rxn04092 rxn04093 rxn04094 rxn07295 rxn23045 	NA	0	NA
RXN-17951	glyphosate oxidase	1.4.3.19	NA	UniRef90_Q5L2C2	22.928	2.55e-19	85.1	93	BCPNCO_00085	2	352	|PWY-7806|	bad_blast	NA	rxn00269 rxn04092 rxn04093 rxn04094 rxn07295 rxn23045 	NA	0	NA
DLACTDEHYDROGNAD-RXN	D-lactate dehydrogenase	1.1.1.28	NA	UniRef90_P52643	31.923	4.5700000000000005e-33	124	78	BCPNCO_00100	94	339	|ALACAT2-PWY|	bad_blast	NA	rxn00500 	NA	0	NA
1.1.1.43-RXN	2-dehydro-6-phosphogluconate reductase	1.1.1.43	NA	tr|Q5TM04|Q5TM04_PSEF5	32.919	1.1e-51	175	92	BCPNCO_00100	26	342	|DHGLUCONATE-PYR-CAT-PWY|	bad_blast	NA	rxn01474 rxn01475 rxn16890 	NA	0	NA
DLACTDEHYDROGNAD-RXN	L-lactate dehydrogenase	1.1.1.28	NA	UniRef90_P52643	31.923	4.5700000000000005e-33	124	78	BCPNCO_00100	94	339	|P122-PWY|	bad_blast	NA	rxn00500 	NA	0	NA
KETOGLUTREDUCT-RXN	2-oxoglutarate reductase	1.1.1.399	NA	UniRef90_P35136	41.825	1.22e-142	419	99	BCPNCO_00100	33	557	|P162-PWY|	good_blast	NA	rxn10432 rxn11732 rxn15726 	NA	0	1
GLYCERATE-DEHYDROGENASE-RXN	hydroxypyruvate reductase	1.1.1.29	NA	sp|P73821|SERA_SYNY3	40.114	5.810000000000001e-132	392	95	BCPNCO_00100	33	557	|PWY-181|	good_blast	NA	rxn00512 rxn01011 	NA	0	1
RXN-10816	phenylpyruvate reductase	1.1.1.110/1.1.1.222	NA	UniRef90_J7SHB8	36.842	4.86e-37	135	79	BCPNCO_00100	72	320	|PWY-5317|	bad_blast	NA	rxn00997 rxn00998 rxn01447 rxn02392 rxn02393 rxn02394 rxn02395 rxn16869 	NA	0	NA
HYDROXYPHENYLPYRUVATE-REDUCTASE-RXN	3-(4-hydroxyphenyl)pyruvate reductase	1.1.1.110/1.1.1.222	NA	UniRef90_J7SHB8	36.842	4.86e-37	135	79	BCPNCO_00100	72	320	|PWY-5754|	bad_blast	NA	rxn00997 rxn00998 rxn01447 rxn02392 rxn02393 rxn02394 rxn02395 rxn16869 	NA	0	NA
RXN-10816	RXN-10816	1.1.1.110/1.1.1.222	NA	UniRef90_J7SHB8	36.842	4.86e-37	135	79	BCPNCO_00100	72	320	|PWY-6318|	bad_blast	NA	rxn00997 rxn00998 rxn01447 rxn02392 rxn02393 rxn02394 rxn02395 rxn16869 	NA	0	NA
RXN-10836	hydroxymethylphosphonate dehydrogenase	NA	NA	UniRef50_A0AA96GLM2	35.636	3.28e-33	125	76	BCPNCO_00100	66	332	|PWY-6322|	bad_blast	NA	 	NA	0	NA
DLACTDEHYDROGNAD-RXN	D-lactate dehydrogenase	1.1.1.28	NA	UniRef90_P52643	31.923	4.5700000000000005e-33	124	78	BCPNCO_00100	94	339	|PWY-6454|	bad_blast	NA	rxn00500 	NA	0	NA
RXN-11689	S-sulfolactate dehydrogenase	1.1.1.310	NA	UniRef90_Q1QWN6	32.573	3.26e-45	157	99	BCPNCO_00100	32	333	|PWY-6616|	bad_blast	NA	rxn03963 	NA	0	NA
RXN-11738	sulfolactate dehydrogenase	NA	NA	UniRef90_Q1QWN6	32.573	3.26e-45	157	99	BCPNCO_00100	32	333	|PWY-6637|	bad_blast	NA	 	NA	0	NA
RXN-11738	sulfolactate dehydrogenase	NA	NA	UniRef90_Q1QWN6	32.573	3.26e-45	157	99	BCPNCO_00100	32	333	|PWY-6638|	bad_blast	NA	 	NA	0	NA
RXN0-7021	L-idonate 2-dehydrogenase	NA	NA	sp|P37666|GHRB_ECOLI	31.003	5.8199999999999994e-46	160	98	BCPNCO_00100	31	342	|PWY-6704|	bad_blast	NA	 	NA	0	NA
RXN-16245	4-methyl-2-oxopentanoate reductase	1.1.1.345	NA	UniRef90_P17584	30.466	1.2600000000000002e-31	120	83	BCPNCO_00100	72	333	|PWY-7767|	bad_blast	NA	rxn45233 	NA	0	NA
RXN-10836	hydroxymethylphosphonate dehydrogenase	NA	NA	UniRef50_A0AA96GLM2	35.636	3.28e-33	125	76	BCPNCO_00100	66	332	|PWY-7769|	bad_blast	NA	 	NA	0	NA
PGLYCDEHYDROG-RXN	phosphoglycerate dehydrogenase	1.1.1.95	NA	UniRef90_P35136	41.825	1.22e-142	419	99	BCPNCO_00100	33	557	|PWY-8010|	good_blast	NA	rxn01101 	NA	0	1
RXN-10816	3-phenyl-2-oxopropanoate reductase	1.1.1.110/1.1.1.222	NA	UniRef90_J7SHB8	36.842	4.86e-37	135	79	BCPNCO_00100	72	320	|PWY-8014|	bad_blast	NA	rxn00997 rxn00998 rxn01447 rxn02392 rxn02393 rxn02394 rxn02395 rxn16869 	NA	0	NA
HYDROXYPHENYLPYRUVATE-REDUCTASE-RXN	3-(4-hydroxyphenyl)pyruvate reductase	1.1.1.110/1.1.1.222	NA	UniRef90_J7SHB8	36.842	4.86e-37	135	79	BCPNCO_00100	72	320	|PWY-8016|	bad_blast	NA	rxn00997 rxn00998 rxn01447 rxn02392 rxn02393 rxn02394 rxn02395 rxn16869 	NA	0	NA
KETOGLUTREDUCT-RXN	2-oxoglutarate reductase	1.1.1.399	NA	UniRef90_P35136	41.825	1.22e-142	419	99	BCPNCO_00100	33	557	|PWY-8190|	good_blast	NA	rxn10432 rxn11732 rxn15726 	NA	0	1
DLACTDEHYDROGNAD-RXN	D-lactate dehydrogenase	1.1.1.28	NA	UniRef90_P52643	31.923	4.5700000000000005e-33	124	78	BCPNCO_00100	94	339	|PWY-8274|	bad_blast	NA	rxn00500 	NA	0	NA
GLYCERATE-DEHYDROGENASE-RXN	glycerate dehydrogenase	1.1.1.29	NA	sp|P73821|SERA_SYNY3	40.114	5.810000000000001e-132	392	95	BCPNCO_00100	33	557	|PWY-8362|	good_blast	NA	rxn00512 rxn01011 	NA	0	1
GLYCERATE-DEHYDROGENASE-RXN	hydroxypyruvate reductase	1.1.1.29	NA	sp|P73821|SERA_SYNY3	40.114	5.810000000000001e-132	392	95	BCPNCO_00100	33	557	|PWY-8363|	good_blast	NA	rxn00512 rxn01011 	NA	0	1
ERYTHRON4PDEHYDROG-RXN	erythronate-4-phosphate dehydrogenase	1.1.1.290	NA	UniRef90_B4EZF9	28.986	1.7199999999999999e-34	129	82	BCPNCO_00100	62	402	|PYRIDOXSYN-PWY|	bad_blast	NA	rxn02939 	NA	0	NA
PGLYCDEHYDROG-RXN	3-phosphoglycerate dehydrogenase	1.1.1.95	NA	UniRef90_P35136	41.825	1.22e-142	419	99	BCPNCO_00100	33	557	|SERSYN-PWY|	good_blast	NA	rxn01101 	NA	0	1
INDOLELACTATE-DEHYDROGENASE-RXN	indole-3-pyruvate reductase	1.1.1.110/1.1.1.222	NA	UniRef90_J7SHB8	36.842	4.86e-37	135	79	BCPNCO_00100	72	320	|TRPKYNCAT-PWY|	bad_blast	NA	rxn00997 rxn00998 rxn01447 rxn02392 rxn02393 rxn02394 rxn02395 rxn16869 	NA	0	NA
INDOLELACTATE-DEHYDROGENASE-RXN	indole-3-pyruvate reductase	1.1.1.110/1.1.1.222	NA	UniRef90_J7SHB8	36.842	4.86e-37	135	79	BCPNCO_00100	72	320	|PWY-8017-2|	bad_blast	NA	rxn00997 rxn00998 rxn01447 rxn02392 rxn02393 rxn02394 rxn02395 rxn16869 	NA	0	NA
RXN0-2161	L-serine:tRNASec ligase (AMP-forming)	6.1.1.11	NA	UniRef90_B0KAI8	69.412	0	613	99	BCPNCO_00110	28	452	|PWY0-901|	good_blast	full	rxn06446 rxn09249 rxn11747 rxn26009 rxn27105 rxn31730 rxn38524 rxn38707 	NA	0	1
RXN0-2161	seryl-tRNAsec synthetase	6.1.1.11	NA	UniRef90_B0KAI8	69.412	0	613	99	BCPNCO_00110	28	452	|PWY-6281|	good_blast	NA	rxn06446 rxn09249 rxn11747 rxn26009 rxn27105 rxn31730 rxn38524 rxn38707 	NA	0	1
RXN-17941	tRNA ligase	NA	NA	UniRef90_A3DI04	70.118	0	633	100	BCPNCO_00110	28	452	|PWY-6689|	good_blast	keyenzyme	 	Subunit undefined	0	1
SERINE--TRNA-LIGASE-RXN	L-serine:tRNASer ligase (AMP-forming)	6.1.1.11	NA	UniRef90_B0KAI8	69.412	0	613	99	BCPNCO_00110	28	452	|TRNA-CHARGING-PWY|	good_blast	full	rxn06446 rxn09249 rxn11747 rxn26009 rxn27105 rxn31730 rxn38524 rxn38707 	NA	0	1
RXN0-2161	L-serine:tRNASec ligase (AMP-forming)	6.1.1.11	NA	UniRef90_B0KAI8	69.412	0	613	99	BCPNCO_00130	28	452	|PWY0-901|	good_blast	full	rxn06446 rxn09249 rxn11747 rxn26009 rxn27105 rxn31730 rxn38524 rxn38707 	NA	0	1
RXN0-2161	seryl-tRNAsec synthetase	6.1.1.11	NA	UniRef90_B0KAI8	69.412	0	613	99	BCPNCO_00130	28	452	|PWY-6281|	good_blast	NA	rxn06446 rxn09249 rxn11747 rxn26009 rxn27105 rxn31730 rxn38524 rxn38707 	NA	0	1
RXN-17940	tRNA ligase	NA	NA	UniRef90_A3DI04	70.118	0	633	100	BCPNCO_00130	28	452	|PWY-6689|	good_blast	keyenzyme	 	Subunit undefined	0	1
SERINE--TRNA-LIGASE-RXN	L-serine:tRNASer ligase (AMP-forming)	6.1.1.11	NA	UniRef90_B0KAI8	69.412	0	613	99	BCPNCO_00130	28	452	|TRNA-CHARGING-PWY|	good_blast	full	rxn06446 rxn09249 rxn11747 rxn26009 rxn27105 rxn31730 rxn38524 rxn38707 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	|DAPLYSINESYN-PWY|	good_blast	NA	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	|HOMOSERSYN-PWY|	good_blast	full	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	|P101-PWY|	good_blast	NA	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	|PWY-2941|	good_blast	full	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	|PWY-2942|	good_blast	full	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	|PWY-5097|	good_blast	full	rxn01643 rxn33374 rxn33956 	NA	0	1
RXN-8748	RXN-8748	3.1.3.1	NA	UniRef90_P81800	50	0.64	21.2	90	BCPNCO_00135	65	80	|PWY-5491|	bad_blast	NA	rxn00743 rxn01539 rxn02166 rxn03167 rxn05874 rxn19037 rxn25123 	NA	0	NA
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	|PWY-6160|	good_blast	NA	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-beta-semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	|PWY-6559|	good_blast	NA	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-beta-semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	|PWY-6562|	good_blast	NA	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	|PWY-7153|	good_blast	NA	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	|PWY-7977|	good_blast	NA	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	|PWY-8088|	good_blast	NA	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	|PWY-8179|	good_blast	NA	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	|PWY-8296|	good_blast	NA	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-beta-semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	PWY-6559-2	good_blast	full	rxn01643 rxn33374 rxn33956 	NA	0	1
ALKAPHOSPHA-RXN	alkaline phosphatase	3.1.3.1	NA	UniRef90_P81800	50	0.64	21.2	90	BCPNCO_00135	65	80	FOLATE-SYN-GS1	bad_blast	keyenzyme	rxn00743 rxn01539 rxn02166 rxn03167 rxn05874 rxn19037 rxn25123 	NA	0	NA
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	7.169999999999999e-94	280	99	BCPNCO_00135	1	361	THRBIOSYN-GS	good_blast	full	rxn01643 rxn33374 rxn33956 	NA	0	1
1.12.1.3-RXN	NADP-dependent hydrogenase	1.12.1.3	NA	UniRef90_Q46508	50.508	0	564	99	BCPNCO_00180	1	583	|PWY-6512|	good_blast	NA	rxn07200 	Subunit HndD	0	NA
RXN-12215	hydrogenase	1.12.1.4	NA	sp|O52683|HYDA_THEMA	41.638	4.49e-122	383	85	BCPNCO_00180	2	583	|PWY-6744|	good_blast	full	rxn16350 rxn22535 	Subunit 1	0	1
HYDROG-RXN	hydrogenase	1.12.7.2	NA	UniRef90_P07598	48.564	1.4e-108	339	86	BCPNCO_00180	145	524	|PWY-6759|	good_blast	NA	rxn05759 rxn08734 rxn08735 rxn08736 rxn19908 rxn90057 	Subunit 3	0	NA
1.12.1.3-RXN	hydrogenase	1.12.1.3	NA	UniRef90_Q46508	50.508	0	564	99	BCPNCO_00180	1	583	|PWY-6765|	good_blast	NA	rxn07200 	Subunit HndD	0	NA
HYDROG-RXN	hydrogenase	1.12.7.2	NA	UniRef90_P07598	48.564	1.4e-108	339	86	BCPNCO_00180	145	524	|PWY-6780|	good_blast	NA	rxn05759 rxn08734 rxn08735 rxn08736 rxn19908 rxn90057 	Subunit 3	0	NA
HYDROG-RXN	hydrogenase	1.12.7.2	NA	UniRef90_P07598	48.564	1.4e-108	339	86	BCPNCO_00180	145	524	|PWY-6785|	good_blast	NA	rxn05759 rxn08734 rxn08735 rxn08736 rxn19908 rxn90057 	Subunit 3	0	NA
RXN-18520	ferredoxin:CoB-CoM heterodisulfide reductase	1.8.7.3	NA	UniRef50_A0A916BN29	24.528	0.11	29.3	77	BCPNCO_00180	137	270	|PWY-7865|	bad_blast	NA	rxn43778 	Subunit undefined	0	NA
RXN-18528	coenzyme F420:CoB-CoM heterosulfide,ferredoxin reductase	1.8.98.4	NA	UniRef50_A0A916BN29	24.528	0.11	29.3	77	BCPNCO_00180	137	270	|PWY-7866|	bad_blast	NA	rxn43076 	Subunit undefined	0	NA
RXN-18521	H2:CoB-CoM heterodisulfide,ferredoxin reductase	1.8.98.5	NA	UniRef50_A0A916BN29	24.528	0.11	29.3	77	BCPNCO_00180	137	270	|PWY-7867|	bad_blast	NA	rxn42401 	Subunit undefined	0	NA
RXN-18529	formate:CoB-CoM heterodisulfide,ferredoxin reductase	1.8.98.6	NA	UniRef50_A0A916BN29	24.528	0.11	29.3	77	BCPNCO_00180	137	270	|PWY-7868|	bad_blast	NA	rxn47799 	Subunit undefined	0	NA
CYTOCHROME-C3-HYDROGENASE-RXN	periplasmic [NiFe] hydrogenase 1	1.12.2.1	NA	sp|P07598|PHFL_NITV2	48.564	1.4e-108	339	86	BCPNCO_00180	145	524	|PWY-8377|	good_blast	NA	rxn06557 rxn19361 	Subunit 3	0	NA
PHOSPHASERDECARB-RXN	phosphatidylserine decarboxylase	4.1.1.65	NA	UniRef90_A5HXS0	64.407	9.360000000000001e-133	375	99	BCPNCO_00195	1	295	|PWY-5669|	good_blast	NA	rxn06090 rxn09197 rxn09198 rxn09199 rxn09200 rxn09201 rxn09202 rxn09203 rxn10110 rxn10232 rxn10233 rxn10234 rxn10235 rxn10236 rxn10237 rxn10440 rxn10553 rxn10907 rxn20567 rxn33930 rxn36958 rxn36959 rxn36960 rxn36961 rxn36962 rxn36963 rxn36964 rxn36965 rxn36966 rxn36967 rxn36968 rxn36969 rxn36970 rxn36971 rxn36972 rxn36973 rxn36974 rxn36975 rxn36976 rxn36977 rxn36978 rxn36979 rxn36980 	NA	0	1
1.2.1.2-RXN	NAD-dependent formate dehydrogenase	1.17.1.9	NA	tr|O08375|O08375_MORSP	31.715	2.8100000000000002e-27	106	76	BCPNCO_00500	19	313	|P164-PWY|	bad_blast	NA	 	Subunit undefined	0	NA
1.2.1.2-RXN	NAD-dependent formate dehydrogenase	1.17.1.9	NA	tr|O08375|O08375_MORSP	31.715	2.8100000000000002e-27	106	76	BCPNCO_00500	19	313	|PWY-1881|	bad_blast	NA	 	Subunit undefined	0	NA
1.2.1.2-RXN	NAD-dependent formate dehydrogenase	1.17.1.9	NA	tr|O08375|O08375_MORSP	31.715	2.8100000000000002e-27	106	76	BCPNCO_00500	19	313	|PWY-5497|	bad_blast	NA	 	Subunit undefined	0	NA
