# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2025-02-20)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P03493|1.A.58.1.1	1.A.58.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P03493|1.A.58.1.1	22.222	2.5	24.3	96	KMAKEL_20945	121	234	transporter
gnl|TC-DB|Q981D4|1.A.62.3.1	1.A.62.3.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q981D4|1.A.62.3.1	32.02	2.0800000000000004e-27	100.0	94	KMAKEL_01245	10	212	transporter
gnl|TC-DB|Q981D4|1.A.62.3.1	1.A.62.3.1	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|Q981D4|1.A.62.3.1	32.02	2.0800000000000004e-27	100.0	94	KMAKEL_01245	10	212	transporter
gnl|TC-DB|P50708|1.C.19.1.4	1.C.19.1.4	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P50708|1.C.19.1.4	24.706	2.5	23.9	81	KMAKEL_07805	16	99	transporter
gnl|TC-DB|P71469|1.C.29.1.1	1.C.29.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71469|1.C.29.1.1	30.0	0.72	23.9	75	KMAKEL_13160	190	224	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P0C931|1.C.32.2.2	58.333	2.2	20.0	80	KMAKEL_12760	101	112	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P0C931|1.C.32.2.2	58.333	2.2	20.0	80	KMAKEL_12760	101	112	transporter
gnl|TC-DB|Q9HC98|1.I.1.1.3	1.I.1.1.3	Potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q9HC98|1.I.1.1.3	30.364	8.77e-27	107.0	77	KMAKEL_12810	12	247	transporter
gnl|TC-DB|Q8EDB6|2.A.102.3.4	2.A.102.3.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8EDB6|2.A.102.3.4	31.2	1.71e-37	130.0	92	KMAKEL_17315	1	249	transporter
gnl|TC-DB|P38857|2.A.105.1.1	2.A.105.1.1	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P38857|2.A.105.1.1	26.812	0.15	28.1	92	KMAKEL_21440	83	201	transporter
gnl|TC-DB|P76264|2.A.107.1.1	2.A.107.1.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P76264|2.A.107.1.1	39.56	5.67e-35	119.0	97	KMAKEL_02565	1	177	transporter
gnl|TC-DB|O27840|2.A.107.1.2	2.A.107.1.2	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|O27840|2.A.107.1.2	42.623	2.4699999999999998e-42	137.0	98	KMAKEL_02565	1	180	transporter
gnl|TC-DB|WP_100324686.1|2.A.107.1.4	2.A.107.1.4	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_100324686.1|2.A.107.1.4	23.889	4.73e-09	50.4	96	KMAKEL_02565	2	179	transporter
gnl|TC-DB|WP_089030044.1|2.A.107.1.5	2.A.107.1.5	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_089030044.1|2.A.107.1.5	25.14	6.51e-12	58.5	96	KMAKEL_02565	2	179	transporter
gnl|TC-DB|G7HJF6|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|G7HJF6|2.A.108.2.9	30.0	4.3	23.9	78	KMAKEL_18215	274	359	transporter
gnl|TC-DB|G7HJF6|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|G7HJF6|2.A.108.2.9	30.0	4.3	23.9	78	KMAKEL_18215	274	359	transporter
gnl|TC-DB|Q8F285|2.A.111.1.1	2.A.111.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8F285|2.A.111.1.1	44.098	7.91e-107	325.0	88	KMAKEL_14250	76	520	transporter
gnl|TC-DB|Q9K0M2|2.A.111.1.2	2.A.111.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9K0M2|2.A.111.1.2	42.38	6.64e-111	335.0	97	KMAKEL_14250	57	521	transporter
gnl|TC-DB|Q4QSA9|2.A.111.1.3	2.A.111.1.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q4QSA9|2.A.111.1.3	38.641	8.929999999999999e-82	261.0	84	KMAKEL_14250	63	520	transporter
gnl|TC-DB|P15078|2.A.114.1.1	2.A.114.1.1	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P15078|2.A.114.1.1	31.239	1.4200000000000001e-66	226.0	78	KMAKEL_12145	17	508	transporter
gnl|TC-DB|Q93K64|2.A.118.1.1	2.A.118.1.1	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q93K64|2.A.118.1.1	31.034	4.29e-62	207.0	98	KMAKEL_11255	1	465	transporter
gnl|TC-DB|F8G8A9|2.A.118.1.5	2.A.118.1.5	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|F8G8A9|2.A.118.1.5	29.537	1.72e-49	173.0	99	KMAKEL_16390	1	501	transporter
gnl|TC-DB|F8G8A9|2.A.118.1.5	2.A.118.1.5	ornithine	EX_cpd00064_e0	rxn05628,rxn09731,rxn29084,rxn29085	gnl|TC-DB|F8G8A9|2.A.118.1.5	29.537	1.72e-49	173.0	99	KMAKEL_16390	1	501	transporter
gnl|TC-DB|L0SAV1|2.A.118.1.6	2.A.118.1.6	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|L0SAV1|2.A.118.1.6	33.843	1.0499999999999999e-82	261.0	98	KMAKEL_11255	1	470	transporter
gnl|TC-DB|L0SAV1|2.A.118.1.6	2.A.118.1.6	ornithine	EX_cpd00064_e0	rxn05628,rxn09731,rxn29084,rxn29085	gnl|TC-DB|L0SAV1|2.A.118.1.6	33.843	1.0499999999999999e-82	261.0	98	KMAKEL_11255	1	470	transporter
gnl|TC-DB|Q38YQ0|2.A.118.1.7	2.A.118.1.7	ornithine	EX_cpd00064_e0	rxn05628,rxn09731,rxn29084,rxn29085	gnl|TC-DB|Q38YQ0|2.A.118.1.7	29.268	6.64e-66	218.0	95	KMAKEL_11255	1	453	transporter
gnl|TC-DB|H5X1B8|2.A.1.21.21	2.A.1.21.21	Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|H5X1B8|2.A.1.21.21	22.466	2.02e-06	46.2	91	KMAKEL_13285	16	374	transporter
gnl|TC-DB|H5X1B8|2.A.1.21.21	2.A.1.21.21	Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|H5X1B8|2.A.1.21.21	22.466	2.02e-06	46.2	91	KMAKEL_13285	16	374	transporter
gnl|TC-DB|O22008|2.A.129.1.1	2.A.129.1.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|O22008|2.A.129.1.1	19.084	4.7	23.5	96	KMAKEL_18865	14	136	transporter
gnl|TC-DB|SHH76803.1|2.A.129.1.8	2.A.129.1.8	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|SHH76803.1|2.A.129.1.8	37.594	5.57e-25	90.5	89	KMAKEL_18865	7	138	transporter
gnl|TC-DB|P24077|2.A.1.38.1	2.A.1.38.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P24077|2.A.1.38.1	26.254	1.61e-05	43.5	77	KMAKEL_13285	65	390	transporter
gnl|TC-DB|P24077|2.A.1.38.1	2.A.1.38.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P24077|2.A.1.38.1	26.254	1.61e-05	43.5	77	KMAKEL_13285	65	390	transporter
gnl|TC-DB|Q54LH1|2.A.19.10.1	2.A.19.10.1	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q54LH1|2.A.19.10.1	24.138	2e-11	61.2	77	KMAKEL_11010	6	250	transporter
gnl|TC-DB|P45394|2.A.19.5.1	2.A.19.5.1	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|P45394|2.A.19.5.1	35.556	6.479999999999999e-48	160.0	81	KMAKEL_11010	2	255	transporter
gnl|TC-DB|Q0ZAI3|2.A.19.5.2	2.A.19.5.2	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q0ZAI3|2.A.19.5.2	36.741	9.13e-56	180.0	98	KMAKEL_11010	2	303	transporter
gnl|TC-DB|Q0ZAI3|2.A.19.5.2	2.A.19.5.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q0ZAI3|2.A.19.5.2	36.741	9.13e-56	180.0	98	KMAKEL_11010	2	303	transporter
gnl|TC-DB|Q57556|2.A.19.5.3	2.A.19.5.3	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q57556|2.A.19.5.3	34.983	2.2e-47	158.0	97	KMAKEL_11010	1	301	transporter
gnl|TC-DB|Q57556|2.A.19.5.3	2.A.19.5.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q57556|2.A.19.5.3	34.983	2.2e-47	158.0	97	KMAKEL_11010	1	301	transporter
gnl|TC-DB|Q8TPA6|2.A.19.5.4	2.A.19.5.4	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q8TPA6|2.A.19.5.4	33.333	2.11e-52	172.0	99	KMAKEL_11010	1	307	transporter
gnl|TC-DB|Q8TPA6|2.A.19.5.4	2.A.19.5.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8TPA6|2.A.19.5.4	33.333	2.11e-52	172.0	99	KMAKEL_11010	1	307	transporter
gnl|TC-DB|A7ZUZ0|2.A.2.1.1	2.A.2.1.1	melibiose	EX_cpd03198_e0	rxn05612,rxn08906,rxn08907,rxn29106	gnl|TC-DB|A7ZUZ0|2.A.2.1.1	26.84	2.11e-45	162.0	95	KMAKEL_12000	24	467	transporter
gnl|TC-DB|A7ZUZ0|2.A.2.1.1	2.A.2.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|A7ZUZ0|2.A.2.1.1	26.84	2.11e-45	162.0	95	KMAKEL_12000	24	467	transporter
gnl|TC-DB|P16256|2.A.21.1.1	2.A.21.1.1	pantothenate	EX_cpd00644_e0	rxn05308,rxn09165,rxn10180	gnl|TC-DB|P16256|2.A.21.1.1	29.451	1.2900000000000001e-37	141.0	88	KMAKEL_01485	12	451	transporter
gnl|TC-DB|B3W8U5|2.A.2.1.2	2.A.2.1.2	N-acetylglucosamine	EX_cpd00122_e0	rxn12630	gnl|TC-DB|B3W8U5|2.A.2.1.2	23.093	1.2e-16	79.0	98	KMAKEL_12000	19	468	transporter
gnl|TC-DB|P07117|2.A.21.2.1	2.A.21.2.1	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|P07117|2.A.21.2.1	43.195	1.23e-131	389.0	96	KMAKEL_01485	8	507	transporter
gnl|TC-DB|Q7A4Q7|2.A.21.2.2	2.A.21.2.2	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q7A4Q7|2.A.21.2.2	42.629	7.060000000000001e-129	382.0	94	KMAKEL_01485	15	508	transporter
gnl|TC-DB|Q7A4Q7|2.A.21.2.2	2.A.21.2.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q7A4Q7|2.A.21.2.2	42.629	7.060000000000001e-129	382.0	94	KMAKEL_01485	15	508	transporter
gnl|TC-DB|Q9I5F5|2.A.21.2.3	2.A.21.2.3	L-proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q9I5F5|2.A.21.2.3	43.366	9.340000000000001e-132	389.0	94	KMAKEL_01485	12	507	transporter
gnl|TC-DB|J7JIE8|2.A.21.2.4	2.A.21.2.4	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|J7JIE8|2.A.21.2.4	44.444	8.21e-135	395.0	99	KMAKEL_01485	19	507	transporter
gnl|TC-DB|M1TZ79|2.A.21.2.5	2.A.21.2.5	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|M1TZ79|2.A.21.2.5	43.585	2.9499999999999997e-134	395.0	96	KMAKEL_01485	15	505	transporter
gnl|TC-DB|O24896|2.A.21.2.6	2.A.21.2.6	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|O24896|2.A.21.2.6	44.444	1.51e-132	390.0	95	KMAKEL_01485	8	500	transporter
gnl|TC-DB|O24896|2.A.21.2.6	2.A.21.2.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|O24896|2.A.21.2.6	44.444	1.51e-132	390.0	95	KMAKEL_01485	8	500	transporter
gnl|TC-DB|Q8PXA6|2.A.21.2.7	2.A.21.2.7	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q8PXA6|2.A.21.2.7	50.114	2.31e-137	400.0	96	KMAKEL_01485	77	508	transporter
gnl|TC-DB|Q8PXA6|2.A.21.2.7	2.A.21.2.7	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8PXA6|2.A.21.2.7	50.114	2.31e-137	400.0	96	KMAKEL_01485	77	508	transporter
gnl|TC-DB|Q8AAV7|2.A.21.3.19	2.A.21.3.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|Q8AAV7|2.A.21.3.19	25.564	1.43e-28	116.0	90	KMAKEL_01485	13	500	transporter
gnl|TC-DB|Q8AAV7|2.A.21.3.19	2.A.21.3.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|Q8AAV7|2.A.21.3.19	25.564	1.43e-28	116.0	90	KMAKEL_01485	13	500	transporter
gnl|TC-DB|Q8AAV7|2.A.21.3.19	2.A.21.3.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8AAV7|2.A.21.3.19	25.564	1.43e-28	116.0	90	KMAKEL_01485	13	500	transporter
gnl|TC-DB|Q8AAV7|2.A.21.3.19	2.A.21.3.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q8AAV7|2.A.21.3.19	25.564	1.43e-28	116.0	90	KMAKEL_01485	13	500	transporter
gnl|TC-DB|Q8AAV7|2.A.21.3.19	2.A.21.3.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8AAV7|2.A.21.3.19	25.564	1.43e-28	116.0	90	KMAKEL_01485	13	500	transporter
gnl|TC-DB|Q8ZQ35|2.A.21.3.10	2.A.21.3.10	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8ZQ35|2.A.21.3.10	22.669	5.47e-16	77.4	87	KMAKEL_01485	15	454	transporter
gnl|TC-DB|Q8ZQ35|2.A.21.3.10	2.A.21.3.10	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8ZQ35|2.A.21.3.10	22.669	5.47e-16	77.4	87	KMAKEL_01485	15	454	transporter
gnl|TC-DB|A0PJK1|2.A.21.3.15	2.A.21.3.15	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A0PJK1|2.A.21.3.15	22.326	5.95e-17	80.9	86	KMAKEL_01485	15	499	transporter
gnl|TC-DB|A0PJK1|2.A.21.3.15	2.A.21.3.15	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|A0PJK1|2.A.21.3.15	22.326	5.95e-17	80.9	86	KMAKEL_01485	15	499	transporter
gnl|TC-DB|Q2M3M2|2.A.21.3.17	2.A.21.3.17	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q2M3M2|2.A.21.3.17	22.694	5.91e-15	74.7	77	KMAKEL_01485	9	504	transporter
gnl|TC-DB|Q2M3M2|2.A.21.3.17	2.A.21.3.17	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q2M3M2|2.A.21.3.17	22.694	5.91e-15	74.7	77	KMAKEL_01485	9	504	transporter
gnl|TC-DB|Q8AAV7|2.A.21.3.19	2.A.21.3.19	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|Q8AAV7|2.A.21.3.19	25.564	1.43e-28	116.0	90	KMAKEL_01485	13	500	transporter
gnl|TC-DB|Q8AAV7|2.A.21.3.19	2.A.21.3.19	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|Q8AAV7|2.A.21.3.19	25.564	1.43e-28	116.0	90	KMAKEL_01485	13	500	transporter
gnl|TC-DB|P96169|2.A.21.3.2	2.A.21.3.2	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P96169|2.A.21.3.2	25.933	4.21e-18	84.0	90	KMAKEL_01485	3	478	transporter
gnl|TC-DB|P96169|2.A.21.3.2	2.A.21.3.2	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P96169|2.A.21.3.2	25.933	4.21e-18	84.0	90	KMAKEL_01485	3	478	transporter
gnl|TC-DB|P96169|2.A.21.3.2	2.A.21.3.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P96169|2.A.21.3.2	25.933	4.21e-18	84.0	90	KMAKEL_01485	3	478	transporter
gnl|TC-DB|P31448|2.A.21.3.21	2.A.21.3.21	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P31448|2.A.21.3.21	24.859	3.68e-15	75.1	85	KMAKEL_01485	11	505	transporter
gnl|TC-DB|Q2A687|2.A.21.3.22	2.A.21.3.22	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q2A687|2.A.21.3.22	22.491	2.32e-17	82.4	79	KMAKEL_01485	9	495	transporter
gnl|TC-DB|Q2A687|2.A.21.3.22	2.A.21.3.22	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q2A687|2.A.21.3.22	22.491	2.32e-17	82.4	79	KMAKEL_01485	9	495	transporter
gnl|TC-DB|Q2A679|2.A.21.3.23	2.A.21.3.23	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q2A679|2.A.21.3.23	21.978	3.28e-16	78.6	79	KMAKEL_01485	9	501	transporter
gnl|TC-DB|P26430|2.A.21.3.3	2.A.21.3.3	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P26430|2.A.21.3.3	23.204	4.08e-11	62.8	78	KMAKEL_01485	14	501	transporter
gnl|TC-DB|P26430|2.A.21.3.3	2.A.21.3.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P26430|2.A.21.3.3	23.204	4.08e-11	62.8	78	KMAKEL_01485	14	501	transporter
gnl|TC-DB|P31636|2.A.21.3.4	2.A.21.3.4	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P31636|2.A.21.3.4	23.048	2.56e-15	75.9	79	KMAKEL_01485	9	495	transporter
gnl|TC-DB|P31636|2.A.21.3.4	2.A.21.3.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P31636|2.A.21.3.4	23.048	2.56e-15	75.9	79	KMAKEL_01485	9	495	transporter
gnl|TC-DB|Q8WWX8|2.A.21.3.6	2.A.21.3.6	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q8WWX8|2.A.21.3.6	24.17	1.53e-17	82.8	77	KMAKEL_01485	9	501	transporter
gnl|TC-DB|Q8WWX8|2.A.21.3.6	2.A.21.3.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8WWX8|2.A.21.3.6	24.17	1.53e-17	82.8	77	KMAKEL_01485	9	501	transporter
sp|Q5E733|NANT_ALIF1|2.A.21.3.7	2.A.21.3.7	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	sp|Q5E733|NANT_ALIF1|2.A.21.3.7	23.237	1.3e-15	76.3	86	KMAKEL_01485	11	454	transporter
sp|Q5E733|NANT_ALIF1|2.A.21.3.7	2.A.21.3.7	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	sp|Q5E733|NANT_ALIF1|2.A.21.3.7	23.237	1.3e-15	76.3	86	KMAKEL_01485	11	454	transporter
