# gapseq version: 1.4.0
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: prot
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
RXN-21984	11-oxoandrostenedione 17beta-reductase	1.1.1.64	NA	UniRef50_A0A173WAK5	48.062	5.78e-84	256	90	BPNJPA_00280	9	264	|PWY-8202|	good_blast	NA	rxn01338 	NA	0	1
RXN-22816	D-arabinose reductase	1.1.1.21/1.1.1.139	NA	UniRef50_A0A650LQD1	43.629	7.27e-69	217	92	BPNJPA_00280	9	264	|PWY-8334|	good_blast	NA	rxn00763 rxn00765 rxn00809 rxn00811 rxn01043 rxn01290 rxn01291 rxn01310 rxn01831 rxn01835 rxn01879 rxn06252 rxn06253 rxn11551 rxn11552 rxn15122 rxn15123 rxn15126 rxn15127 rxn15189 rxn15190 rxn15238 rxn15239 rxn15240 rxn15241 rxn15341 rxn15345 rxn15346 rxn19120 rxn22376 rxn25135 rxn37662 rxn37663 rxn37664 rxn37665 rxn37666 	NA	0	1
RIBULPEPIM-RXN	L-ribulose-5-phosphate 4-epimerase	5.1.3.4	NA	UniRef90_P39306	53.304	7.6e-83	249	99	BPNJPA_00335	3	226	|ARABCAT-PWY|	good_blast	full	rxn04082 	NA	0	1
RIBULPEPIM-RXN	L-ribulose-5-phosphate 4-epimerase	5.1.3.4	NA	UniRef90_P39306	53.304	7.6e-83	249	99	BPNJPA_00335	3	226	|LYXMET-PWY|	good_blast	full	rxn04082 	NA	0	1
RIBULPEPIM-RXN	L-ribulose-5-phosphate 4-epimerase	5.1.3.4	NA	UniRef90_P39306	53.304	7.6e-83	249	99	BPNJPA_00335	3	226	|PWY0-301|	good_blast	threshold	rxn04082 	NA	0	1
RIBULPEPIM-RXN	L-ribulose-5-phosphate 4-epimerase	5.1.3.4	NA	UniRef90_P39306	53.304	7.6e-83	249	99	BPNJPA_00335	3	226	|PWY-6961|	good_blast	full	rxn04082 	NA	0	1
ADENODEAMIN-RXN	adenosine deaminase	3.5.4.4	NA	UniRef90_B8CV32	35.802	7.879999999999999e-61	200	98	BPNJPA_00375	7	319	|PWY0-1296|	good_blast	full	rxn01137 rxn01858 rxn29985 	NA	0	1
ADENODEAMIN-RXN	adenosine deaminase	3.5.4.4	NA	UniRef90_B8CV32	35.802	7.879999999999999e-61	200	98	BPNJPA_00375	7	319	|PWY-6609|	good_blast	full	rxn01137 rxn01858 rxn29985 	NA	0	1
ADENODEAMIN-RXN	adenosine deaminase	3.5.4.4	NA	UniRef90_B8CV32	35.802	7.879999999999999e-61	200	98	BPNJPA_00375	7	319	|PWY-6611|	good_blast	full	rxn01137 rxn01858 rxn29985 	NA	0	1
ADDALT-RXN	adenosine deaminase	3.5.4.4	NA	UniRef90_B8CV32	35.802	7.879999999999999e-61	200	98	BPNJPA_00375	7	319	|PWY-7179-1|	good_blast	full	rxn01137 rxn01858 rxn29985 	NA	0	1
ADDALT-RXN	deoxyadenosine deaminase	3.5.4.4	NA	UniRef90_B8CV32	35.802	7.879999999999999e-61	200	98	BPNJPA_00375	7	319	|PWY-7179|	good_blast	full	rxn01137 rxn01858 rxn29985 	NA	0	1
ADENODEAMIN-RXN	adenosine deaminase	3.5.4.4	NA	UniRef90_B8CV32	35.802	7.879999999999999e-61	200	98	BPNJPA_00375	7	319	|SALVADEHYPOX-PWY|	good_blast	full	rxn01137 rxn01858 rxn29985 	NA	0	1
ADENPHOSPHOR-RXN	ADENPHOSPHOR-RXN	2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|P121-PWY|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|PWY0-1296|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN-7001	purine ribonucleoside:arsenate alpha-D-ribosyltransferase	2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|PWY-4202|	good_blast	NA	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|PWY-5532|	good_blast	NA	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
XANTHOSINEPHOSPHORY-RXN	xanthosine phosphorylase	2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|PWY-5695|	good_blast	NA	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|PWY-6608|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|PWY-6609|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|PWY-6611|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|PWY-6620|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN-11715	chloro-purine nucleoside phosphorylase	2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|PWY-6627|	good_blast	NA	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN-11743	5'-deoxy-5'-fluoroadenosine phosphorylase	2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|PWY-6644|	good_blast	NA	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
DEOXYINOPHOSPHOR-RXN	deoxyinosine phosphorylase	2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|PWY-7179-1|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
DEOXYGUANPHOSPHOR-RXN	deoxyguanosine phosphorylase	2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|PWY-7179|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|PWY-8440|	good_blast	NA	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
INOPHOSPHOR-RXN	inosine phosphorylase	2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|SALVADEHYPOX-PWY|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
XANTHOSINEPHOSPHORY-RXN	xanthosine phosphorylase	2.4.2.1	NA	UniRef90_P77834	50.562	5.47e-95	283	97	BPNJPA_00385	10	276	|SALVPURINE2-PWY|	good_blast	full	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
DEOXYRIBOSE-P-ALD-RXN	deoxyribose-phosphate aldolase	4.1.2.4	NA	UniRef90_P39121	54.673	2.58e-68	211	96	BPNJPA_00400	12	224	|PWY-7180|	good_blast	full	rxn00784 rxn19461 	NA	0	1
DEOXYRIBOSE-P-ALD-RXN	deoxyribose-phosphate aldolase	4.1.2.4	NA	UniRef90_P39121	54.673	2.58e-68	211	96	BPNJPA_00400	12	224	|PWY-8060|	good_blast	full	rxn00784 rxn19461 	NA	0	1
URPHOS-RXN	uridine phosphorylase	2.4.2.2/2.4.2.3	NA	UniRef90_Q99SC3	60.199	5.63e-173	495	93	BPNJPA_00405	26	427	|PWY0-1295|	good_blast	NA	rxn01366 rxn11757 	NA	0	1
RXN-8800	AMP phosphorylase	2.4.2.57	NA	UniRef50_A0A523T550	31.504	5.91e-47	172	77	BPNJPA_00405	32	446	|PWY-5532|	bad_blast	NA	 	NA	0	NA
URPHOS-RXN	uridine phosphorylase	2.4.2.2/2.4.2.3	NA	UniRef90_Q99SC3	60.199	5.63e-173	495	93	BPNJPA_00405	26	427	|PWY-5532|	good_blast	NA	rxn01366 rxn11757 	NA	0	1
THYM-PHOSPH-RXN	thymidine phosphorylase	2.4.2.2/2.4.2.4	NA	UniRef90_Q99SC3	60.199	5.63e-173	495	93	BPNJPA_00405	26	427	|PWY-7181|	good_blast	NA	rxn01146 rxn01446 rxn01799 rxn01985 rxn11750 rxn11758 rxn27328 	NA	0	1
PPENTOMUT-RXN	phosphodeoxyribomutase	5.4.2.7/2.7.5.6	NA	UniRef90_A0PYX6	45.932	1.72e-112	336	95	BPNJPA_00425	1	377	|PWY0-1296|	good_blast	full	rxn00778 rxn01986 rxn15115 rxn19378 rxn32641 	NA	0	1
D-PPENTOMUT-RXN	D-deoxyribose 1,5-phosphomutase	5.4.2.7/2.7.5.6	NA	UniRef90_A0PYX6	45.932	1.72e-112	336	95	BPNJPA_00425	1	377	|PWY-7180|	good_blast	full	rxn00778 rxn01986 rxn15115 rxn19378 rxn32641 	NA	0	1
GLYRIBONUCSYN-RXN	phosphoribosylamine-glycine ligase	6.3.4.13/6.3.1.3	NA	UniRef90_Q8REV7	53.444	1.62e-158	456	99	BPNJPA_00430	1	415	|PWY-6121|	good_blast	threshold	rxn02895 rxn34052 	NA	0	1
GLYRIBONUCSYN-RXN	phosphoribosylamine-glycine ligase	6.3.4.13/6.3.1.3	NA	UniRef90_Q8REV7	53.444	1.62e-158	456	99	BPNJPA_00430	1	415	|PWY-6122|	good_blast	threshold	rxn02895 rxn34052 	NA	0	1
GART-RXN	phosphoribosylglycinamide formyltransferase 1	2.1.2.2	NA	UniRef90_Q97J92	52.941	7.01e-63	196	99	BPNJPA_00435	3	198	|PWY-6121|	bad_blast	threshold	rxn03004 rxn03005 rxn33724 	NA	0	NA
GART-RXN	phosphoribosylglycinamide formyltransferase 1	2.1.2.2	NA	UniRef90_Q97J92	52.941	7.01e-63	196	99	BPNJPA_00435	3	198	|PWY-6613|	bad_blast	NA	rxn03004 rxn03005 rxn33724 	NA	0	NA
AIRS-RXN	phosphoribosylformylglycinamide cyclo-ligase	6.3.3.1	NA	UniRef90_Q5L3D0	54.464	1.6699999999999999e-119	351	97	BPNJPA_00440	8	338	|PWY-6121|	good_blast	threshold	rxn02937 rxn34056 	NA	0	1
AIRS-RXN	phosphoribosylformylglycinamide cyclo-ligase	6.3.3.1	NA	UniRef90_Q5L3D0	54.464	1.6699999999999999e-119	351	97	BPNJPA_00440	8	338	|PWY-6122|	good_blast	threshold	rxn02937 rxn34056 	NA	0	1
R502-RXN	N-methyl-L-proline N-demethylase	NA	NA	UniRef50_O87278	29.215	1.53e-74	255	99	BPNJPA_00490	3	636	|P561-PWY|	good_blast	NA	 	NA	0	1
RXN-22207	RXN-22207	1.3.1.71	NA	UniRef50_A0A560FT15	31.319	4.57e-47	173	88	BPNJPA_00490	5	338	|PWY-2541|	bad_blast	NA	rxn03913 rxn06450 	NA	0	NA
1.3.1.71-RXN	C-24 sterol reductase	1.3.1.71	NA	UniRef50_A0A560FT15	31.319	4.57e-47	173	88	BPNJPA_00490	5	338	|PWY-6075|	bad_blast	NA	rxn03913 rxn06450 	NA	0	NA
RXN-11640	RXN-11640	NA	NA	tr|F7V1S0|F7V1S0_EEGSY	37.788	7.49e-95	308	99	BPNJPA_00490	4	641	|PWY-6332|	good_blast	NA	 	NA	0	1
RXN-11640	daidzein reductase [(R)-dihydrodaidzein-forming]	NA	NA	tr|F7V1S0|F7V1S0_EEGSY	37.788	7.49e-95	308	99	BPNJPA_00490	4	641	|PWY-6996|	good_blast	NA	 	NA	0	1
RXN-16529	6-hydroxypseudooxynicotine dehydrogenase	NA	NA	tr|A0A075X9E9|A0A075X9E9_9HYPH	28.529	1.24e-64	228	98	BPNJPA_00490	5	641	|PWY-7128|	good_blast	NA	 	Subunit undefined	0	1
RXN-16239	dihydro-2-naphthoyl-CoA reductase	NA	NA	UniRef50_A0A9E2UMX7	40.599	2.51e-62	213	98	BPNJPA_00490	281	641	|PWY-7620|	good_blast	NA	 	NA	0	1
RXN-17400	7alpha-hydroxy-3-oxochol-4-en-24-oyl-CoA dehydrogenase	1.3.1.115	NA	UniRef90_P19410	35.747	1.49e-108	343	99	BPNJPA_00490	5	641	|PWY-7754|	good_blast	threshold	rxn19220 rxn41945 	NA	0	1
RXN-20420	(5S)-5-hydroxycyclohex-1-ene-1-carbonyl-CoA reductase	NA	NA	tr|H9TE85|H9TE85_9ACTN	29.013	2.77e-74	254	98	BPNJPA_00490	16	641	|PWY-8044|	good_blast	NA	 	NA	0	1
RXN-17416	7beta-dihydroxy-3-oxo-5beta-cholanoyl-CoA 4-oxidoreductase	1.3.1.116	NA	UniRef90_P32370	34.869	1.41e-121	378	98	BPNJPA_00490	3	635	|PWY-8134|	good_blast	NA	rxn41554 rxn90081 	NA	0	1
RXN-22196	RXN-22196	1.3.1.71	NA	UniRef50_A0A560FT15	31.319	4.57e-47	173	88	BPNJPA_00490	5	338	|PWY-8238|	bad_blast	NA	rxn03913 rxn06450 	NA	0	NA
RXN-22744	dimethylglycine dehydrogenase (ferredoxin)	1.5.7.3	NA	UniRef90_Q1QYW1	32.206	2.5999999999999997e-95	310	96	BPNJPA_00490	2	639	|PWY-8325|	good_blast	threshold	 	NA	0	1
RXN-Bai3	BaiCD	1.3.1.115	NA	UniRef90_P19410	35.747	1.49e-108	343	99	BPNJPA_00490	5	641	BAI-PWY	good_blast	keyenzyme	rxn19220 rxn41945 	NA	0	1
RXN-Bai6	BaiH	1.3.1.116	NA	UniRef90_P32370	34.869	1.41e-121	378	98	BPNJPA_00490	3	635	BAI-PWY	good_blast	keyenzyme	rxn41554 rxn90081 	NA	0	1
DIHYDROOROTATE-DEHYDROGENASE-RXN	dihydroorotate dehydrogenase	1.3.5.2	NA	UniRef90_Q2N6N6	26.603	1.3e-18	87.8	88	BPNJPA_00505	4	298	|PWY-5686|	bad_blast	NA	rxn06059 rxn08335 rxn13690 rxn13691 rxn14299 rxn19489 rxn26412 rxn26430 rxn36696 rxn36697 rxn36698 rxn36699 rxn37587 rxn37588 rxn38081 rxn38534 rxn38536 rxn38869 rxn38870 rxn38872 rxn38873 rxn38874 rxn39000 	NA	0	NA
RXN-9929	dihydroorotate dehydrogenase	1.3.98.1/1.3.3.1	NA	UniRef90_B2V726	42.466	4.94e-77	240	94	BPNJPA_00505	10	297	|PWY-7790|	good_blast	full	rxn08335 rxn08336 rxn13251 rxn27812 rxn34028 	NA	0	1
OROTATE-REDUCTASE-NADH-RXN	dihydroorotate dehydrogenase	1.3.1.14	NA	sp|P25996|PYRDB_BACSU	42.177	1.62e-83	256	95	BPNJPA_00505	5	297	|PWY-7791|	good_blast	full	rxn01361 	Subunit OS	0	1
DIHYDROOROT-RXN	dihydroorotase	3.5.2.3	NA	UniRef90_B9MS22	42.518	2.2e-113	342	98	BPNJPA_00520	3	422	|PWY-5686|	good_blast	NA	rxn01465 rxn34028 	NA	0	1
DIHYDROOROT-RXN	dihydrooratase	3.5.2.3	NA	UniRef90_B9MS22	42.518	2.2e-113	342	98	BPNJPA_00520	3	422	|PWY-7790|	good_blast	full	rxn01465 rxn34028 	NA	0	1
DIHYDROOROT-RXN	dihydroorotase	3.5.2.3	NA	UniRef90_B9MS22	42.518	2.2e-113	342	98	BPNJPA_00520	3	422	|PWY-7791|	good_blast	full	rxn01465 rxn34028 	NA	0	1
LACTOSE6P-HYDROXY-RXN	6-phospho-lactosidase	3.2.1.85	NA	UniRef90_P11546	34.774	8.89e-59	209	98	BPNJPA_00535	274	731	|LACTOSECAT-PWY|	good_blast	threshold	rxn02332 rxn06349 rxn07047 rxn18993 	NA	0	1
TRANS-RXN-157	transport of beta-D-glucose by PTS	2.7.1.199	NA	UniRef90_Q46072	30.189	2.07e-91	300	100	BPNJPA_00540	1	643	|GLYCOLYSIS|	good_blast	full	 	Subunit EIIBCA	0	1
RXN-23383	protein-N&pi	NA	NA	UniRef50_A0A0T9M3M0	30.617	4.56e-64	221	96	BPNJPA_00540	7	445	|PWY-8394|	good_blast	full	 	Subunit 2B	0	1
SUCROSEPHOSPHO-RXN	Enzyme IIscr	2.7.1.211	NA	UniRef90_P05306	33.26	8.57e-72	241	99	BPNJPA_00540	3	450	|SUCUTIL-PWY|	good_blast	full	 	Subunit EIIBC	0	1
DIAMINOPIMELATE-DEHYDROGENASE-RXN	meso-diaminopimelate dehydrogenase	1.4.1.16	NA	UniRef90_Q9KWR0	62.691	2.49e-155	441	100	BPNJPA_00575	31	357	|PWY-2942|	good_blast	full	rxn01991 	NA	0	1
RXN-16034	7-oxolithocholate reductase	1.1.1.201	NA	UniRef90_A7B4V1	44.828	1.47e-73	228	99	BPNJPA_00585	1	257	|PWY-7588|	good_blast	full	rxn02665 rxn16864 rxn21853 rxn45750 rxn90069 rxn90078 	NA	0	1
RXN-11470	7-epicholate dehydrogenase	1.1.1.201	NA	UniRef90_A7B4V1	44.828	1.47e-73	228	99	BPNJPA_00585	1	257	|PWY-8254|	good_blast	full	rxn02665 rxn16864 rxn21853 rxn45750 rxn90069 rxn90078 	NA	0	1
RXN-23383	protein-N&pi	NA	NA	UniRef50_A0A0E3WHT6	28.233	1.57e-57	207	94	BPNJPA_00615	10	572	|PWY-8394|	good_blast	full	 	Subunit EIIB	0	1
RXN-14533	dTDP-fucopyranose mutase	5.4.99.59	NA	UniRef90_Q6E7F1	39.617	8.68e-87	278	96	BPNJPA_00660	269	626	|PWY-7312|	good_blast	NA	 	NA	0	1
UDPREDUCT-RXN	UDPREDUCT-RXN	1.17.4.1	NA	sp|P00452|RIR1_ECOLI	28.016	2.83e-85	289	96	BPNJPA_00670	2	748	|PWY-6545|	good_blast	keyenzyme	rxn05231 rxn05233 rxn06075 rxn06076 rxn06641 rxn12053 rxn12054 rxn19077 rxn19277 rxn19771 rxn20781 rxn27415 rxn27689 rxn27749 rxn27875 rxn28144 rxn34037 rxn34047 rxn34060 rxn34065 	Subunit 1	0	1
UDPREDUCT-RXN	UDP reductase	1.17.4.1	NA	sp|P00452|RIR1_ECOLI	28.016	2.83e-85	289	96	BPNJPA_00670	2	748	|PWY-7184|	good_blast	keyenzyme	rxn05231 rxn05233 rxn06075 rxn06076 rxn06641 rxn12053 rxn12054 rxn19077 rxn19277 rxn19771 rxn20781 rxn27415 rxn27689 rxn27749 rxn27875 rxn28144 rxn34037 rxn34047 rxn34060 rxn34065 	Subunit 1	0	1
CDPREDUCT-RXN	CDPREDUCT-RXN	1.17.4.1	NA	sp|P00452|RIR1_ECOLI	28.016	2.83e-85	289	96	BPNJPA_00670	2	748	|PWY-7198|	good_blast	threshold	rxn05231 rxn05233 rxn06075 rxn06076 rxn06641 rxn12053 rxn12054 rxn19077 rxn19277 rxn19771 rxn20781 rxn27415 rxn27689 rxn27749 rxn27875 rxn28144 rxn34037 rxn34047 rxn34060 rxn34065 	Subunit 1	0	1
CDPREDUCT-RXN	CDP reductase	1.17.4.1	NA	sp|P00452|RIR1_ECOLI	28.016	2.83e-85	289	96	BPNJPA_00670	2	748	|PWY-7210|	good_blast	keyenzyme	rxn05231 rxn05233 rxn06075 rxn06076 rxn06641 rxn12053 rxn12054 rxn19077 rxn19277 rxn19771 rxn20781 rxn27415 rxn27689 rxn27749 rxn27875 rxn28144 rxn34037 rxn34047 rxn34060 rxn34065 	Subunit 1	0	1
ADPREDUCT-RXN	ADP reductase	1.17.4.1	NA	sp|P00452|RIR1_ECOLI	28.016	2.83e-85	289	96	BPNJPA_00670	2	748	|PWY-7220|	good_blast	keyenzyme	rxn05231 rxn05233 rxn06075 rxn06076 rxn06641 rxn12053 rxn12054 rxn19077 rxn19277 rxn19771 rxn20781 rxn27415 rxn27689 rxn27749 rxn27875 rxn28144 rxn34037 rxn34047 rxn34060 rxn34065 	Subunit 1	0	1
