# gapseq version: 1.4.0
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: prot
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	1.2.1.11	NA	UniRef90_P41394	44.199	1.62e-91	280	99	BCPNCO_00135	1	361	|PWY-7153|	good_blast	keyenzyme	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	1.62e-91	280	99	BCPNCO_00135	1	361	|PWY-7977|	good_blast	full	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	1.62e-91	280	99	BCPNCO_00135	1	361	|PWY-8088|	good_blast	NA	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	1.62e-91	280	99	BCPNCO_00135	1	361	|PWY-8179|	good_blast	NA	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	1.2.1.11	NA	UniRef90_P41394	44.199	1.62e-91	280	99	BCPNCO_00135	1	361	|PWY-8296|	good_blast	NA	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-beta-semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	1.62e-91	280	99	BCPNCO_00135	1	361	PWY-6559-2	good_blast	full	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_P41394	44.199	1.62e-91	280	99	BCPNCO_00135	1	361	THRBIOSYN-GS	good_blast	full	rxn01643 rxn33374 rxn33956 	NA	0	1
1.12.1.3-RXN	NADP-dependent hydrogenase	1.12.1.3	NA	UniRef90_Q46508	50.508	0	564	99	BCPNCO_00180	1	583	|PWY-6512|	good_blast	NA	rxn07200 	Subunit HndD	0	NA
RXN-12215	hydrogenase	1.12.1.4	NA	sp|O52683|HYDA_THEMA	41.638	1.0099999999999999e-119	383	85	BCPNCO_00180	2	583	|PWY-6744|	good_blast	full	rxn16350 rxn22535 	Subunit 1	0	1
1.12.1.3-RXN	hydrogenase	1.12.1.3	NA	UniRef90_Q46508	50.508	0	564	99	BCPNCO_00180	1	583	|PWY-6765|	good_blast	NA	rxn07200 	Subunit HndD	0	NA
CYTOCHROME-C3-HYDROGENASE-RXN	periplasmic [NiFe] hydrogenase 1	1.12.2.1	NA	sp|P07598|PHFL_NITV2	48.564	3.16e-106	339	86	BCPNCO_00180	145	524	|PWY-8377|	good_blast	NA	rxn06557 rxn19361 	Subunit 3	0	NA
PHOSPHASERDECARB-RXN	phosphatidylserine decarboxylase	4.1.1.65	NA	UniRef90_A5HXS0	64.407	2.11e-130	375	99	BCPNCO_00195	1	295	|PWY-5669|	good_blast	NA	rxn06090 rxn09197 rxn09198 rxn09199 rxn09200 rxn09201 rxn09202 rxn09203 rxn10110 rxn10232 rxn10233 rxn10234 rxn10235 rxn10236 rxn10237 rxn10440 rxn10553 rxn10907 rxn20567 rxn33930 rxn36958 rxn36959 rxn36960 rxn36961 rxn36962 rxn36963 rxn36964 rxn36965 rxn36966 rxn36967 rxn36968 rxn36969 rxn36970 rxn36971 rxn36972 rxn36973 rxn36974 rxn36975 rxn36976 rxn36977 rxn36978 rxn36979 rxn36980 	NA	0	1
6PGLUCONOLACT-RXN	6-phosphogluconolactonase	3.1.1.31	NA	UniRef90_O34499	45.058	8.28e-115	339	98	BCPNCO_00485	10	353	|OXIDATIVEPENT-PWY|	good_blast	full	rxn01476 	NA	0	1
6PGLUCONOLACT-RXN	ALCOHOL-DEHYDROG-RXN	3.1.1.31	NA	UniRef90_O34499	45.058	8.28e-115	339	98	BCPNCO_00485	10	353	|P122-PWY|	good_blast	full	rxn01476 	NA	0	1
6PGLUCONOLACT-RXN	6PGLUCONOLACT-RXN	3.1.1.31	NA	UniRef90_O34499	45.058	8.28e-115	339	98	BCPNCO_00485	10	353	|RUMP-PWY|	good_blast	full	rxn01476 	NA	0	1
ACETOOHBUTREDUCTOISOM-RXN	(R)-2,3-dihydroxy-3-methylpentanoate:NADP+ oxidoreductase (isomerizing)	1.1.1.86/1.1.1.89	NA	UniRef90_A6LPX8	77.744	2e-166	469	98	BCPNCO_00510	1	327	|ILEUSYN-PWY|	good_blast	full	rxn02186 rxn03068 rxn03435 rxn03436 rxn08764 rxn15466 rxn15511 rxn19027 rxn19029 rxn33934 rxn33937 	NA	0	1
RXN-16062	2-aceto-2-hydroxy-butanoate:NADP+ oxidoreductase (isomerizing)	1.1.1.383	NA	UniRef90_B4U6I9	62.805	3.5300000000000005e-129	374	98	BCPNCO_00510	1	327	|PWY-5101|	good_blast	full	rxn08764 rxn19029 	NA	0	1
ACETOOHBUTREDUCTOISOM-RXN	ACETOOHBUTREDUCTOISOM-RXN	1.1.1.86/1.1.1.89	NA	UniRef90_A6LPX8	77.744	2e-166	469	98	BCPNCO_00510	1	327	|PWY-5103|	good_blast	NA	rxn02186 rxn03068 rxn03435 rxn03436 rxn08764 rxn15466 rxn15511 rxn19027 rxn19029 rxn33934 rxn33937 	NA	0	1
RXN-16062	2-aceto-2-hydroxy-butanoate isomeroreductase	1.1.1.383	NA	UniRef90_B4U6I9	62.805	3.5300000000000005e-129	374	98	BCPNCO_00510	1	327	|PWY-5104|	good_blast	full	rxn08764 rxn19029 	NA	0	1
ACETOLACTREDUCTOISOM-RXN	(2R)-2,3-dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)	1.1.1.86/1.1.1.89	NA	UniRef90_A6LPX8	77.744	2e-166	469	98	BCPNCO_00510	1	327	|PWY-7111|	good_blast	full	rxn02186 rxn03068 rxn03435 rxn03436 rxn08764 rxn15466 rxn15511 rxn19027 rxn19029 rxn33934 rxn33937 	NA	0	1
ACETOLACTREDUCTOISOM-RXN	(2R)-2,3-dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)	1.1.1.86/1.1.1.89	NA	UniRef90_A6LPX8	77.744	2e-166	469	98	BCPNCO_00510	1	327	|VALSYN-PWY|	good_blast	full	rxn02186 rxn03068 rxn03435 rxn03436 rxn08764 rxn15466 rxn15511 rxn19027 rxn19029 rxn33934 rxn33937 	NA	0	1
UROGENIIISYN-RXN	uroporphyrinogen III cosynthetase	4.2.1.75	NA	UniRef90_Q59294	37.389	4.32e-93	303	89	BCPNCO_00540	324	768	|PWY-5188|	good_blast	full	rxn02264 rxn34012 	NA	0	1
OHMETHYLBILANESYN-RXN	porphobilinogen deaminase	2.5.1.61/4.3.1.8	NA	UniRef90_B1HVD6	45.847	8.280000000000001e-75	248	96	BCPNCO_00540	18	317	|PWY-5188|	good_blast	full	rxn00060 rxn30032 	NA	0	1
OHMETHYLBILANESYN-RXN	porphobilinogen deaminase	2.5.1.61/4.3.1.8	NA	UniRef90_B1HVD6	45.847	8.280000000000001e-75	248	96	BCPNCO_00540	18	317	|PWY-5189|	good_blast	full	rxn00060 rxn30032 	NA	0	1
UROGENIIISYN-RXN	uroporphyrinogen III synthase	4.2.1.75	NA	UniRef90_Q59294	37.389	4.32e-93	303	89	BCPNCO_00540	324	768	|PWY-5189|	good_blast	full	rxn02264 rxn34012 	NA	0	1
UROPORIIIMETHYLTRANSA-RXN	uroporphyrin-III (C2)-methyltransferase	2.1.1.107	NA	UniRef90_O34744	43.852	2.2e-66	223	95	BCPNCO_00540	324	566	|PWY-5194|	good_blast	full	rxn02287 rxn02776 rxn05005 rxn05006 	NA	0	1
RXN-8675	S-adenosyl-L-methionine:precorrin-1 C-methyltransferase	2.1.1.107	NA	UniRef90_O34744	43.852	2.2e-66	223	95	BCPNCO_00540	324	566	|PWY-5196|	good_blast	NA	rxn02287 rxn02776 rxn05005 rxn05006 	NA	0	1
RXN-8675	uroporphyrin-III (C7)-methyltransferase	2.1.1.107	NA	UniRef90_O34744	43.852	2.2e-66	223	95	BCPNCO_00540	324	566	|PWY-7376|	good_blast	NA	rxn02287 rxn02776 rxn05005 rxn05006 	NA	0	1
RXN-8675	uroporphyrinogen-III (C7)-methyltransferase	2.1.1.107	NA	UniRef90_O34744	43.852	2.2e-66	223	95	BCPNCO_00540	324	566	|PWY-7377|	good_blast	NA	rxn02287 rxn02776 rxn05005 rxn05006 	NA	0	1
RXN-21523	porphobilinogen deaminase	2.5.1.61/4.3.1.8	NA	UniRef90_B1HVD6	45.847	8.280000000000001e-75	248	96	BCPNCO_00540	18	317	|PWY-8159|	good_blast	full	rxn00060 rxn30032 	NA	0	1
UROGENIIISYN-RXN	uroporphyrinogen III cosynthetase	4.2.1.75	NA	UniRef90_Q59294	36.546	2.66e-94	298	97	BCPNCO_00545	4	482	|PWY-5188|	good_blast	full	rxn02264 rxn34012 	NA	0	1
UROGENIIISYN-RXN	uroporphyrinogen III synthase	4.2.1.75	NA	UniRef90_Q59294	36.546	2.66e-94	298	97	BCPNCO_00545	4	482	|PWY-5189|	good_blast	full	rxn02264 rxn34012 	NA	0	1
RXN-8675	uroporphyrin-III (C7)-methyltransferase	2.1.1.107	NA	UniRef90_O34744	44.262	5.16e-65	213	95	BCPNCO_00545	1	242	|PWY-5194|	good_blast	full	rxn02287 rxn02776 rxn05005 rxn05006 	NA	0	1
RXN-8675	S-adenosyl-L-methionine:precorrin-1 C-methyltransferase	2.1.1.107	NA	UniRef90_O34744	44.262	5.16e-65	213	95	BCPNCO_00545	1	242	|PWY-5196|	good_blast	NA	rxn02287 rxn02776 rxn05005 rxn05006 	NA	0	1
UROPORIIIMETHYLTRANSA-RXN	uroporphyrin-III (C2)-methyltransferase	2.1.1.107	NA	UniRef90_O34744	44.262	5.16e-65	213	95	BCPNCO_00545	1	242	|PWY-7376|	good_blast	NA	rxn02287 rxn02776 rxn05005 rxn05006 	NA	0	1
UROPORIIIMETHYLTRANSA-RXN	uroporphyrinogen-III (C2)-methyltransferase	2.1.1.107	NA	UniRef90_O34744	44.262	5.16e-65	213	95	BCPNCO_00545	1	242	|PWY-7377|	good_blast	NA	rxn02287 rxn02776 rxn05005 rxn05006 	NA	0	1
GSAAMINOTRANS-RXN	glutamate-1-semialdehyde 2,1-aminomutase	5.4.3.8	NA	UniRef90_Q897K4	44.498	2.04e-123	366	99	BCPNCO_00550	6	410	|PWY-5188|	good_blast	full	rxn01629 rxn27920 	NA	0	1
PORPHOBILSYNTH-RXN	porphobilinogen synthase	4.2.1.24	NA	UniRef90_O67876	56.23	4.6499999999999997e-138	397	95	BCPNCO_00555	26	338	|PWY-5188|	good_blast	full	rxn00029 	NA	0	1
PORPHOBILSYNTH-RXN	porphobilinogen synthase	4.2.1.24	NA	UniRef90_O67876	56.23	4.6499999999999997e-138	397	95	BCPNCO_00555	26	338	|PWY-5189|	good_blast	full	rxn00029 	NA	0	1
RXN-15130	cystathionine gamma-lyase	4.4.1.1/4.2.1.15	NA	UniRef90_O05394	34.063	1.3999999999999999e-67	223	100	BCPNCO_00570	46	453	|HOMOCYSDEGR-PWY|	good_blast	NA	rxn00566 rxn00742 rxn01735 rxn03263 rxn03374 rxn14167 rxn14190 rxn19903 	NA	0	1
RXN-15129	cysteine synthase A	4.4.1.1/4.4.1.28	NA	UniRef90_O05394	34.063	1.3999999999999999e-67	223	100	BCPNCO_00570	46	453	|LCYSDEG-PWY|	good_blast	full	rxn00566 	NA	0	1
ACETYLHOMOSER-CYS-RXN	O-acetylhomoserine sulfhydrylase	2.5.1.49	NA	UniRef90_Q79VI4	40.61	1.16e-95	297	97	BCPNCO_00570	48	453	|PWY-5344|	good_blast	NA	rxn00453 rxn00952 rxn05733 rxn33980 	NA	0	1
LCYSDESULF-RXN	cysteine desulfhydrase	4.4.1.1/4.4.1.28	NA	UniRef90_O05394	34.063	1.3999999999999999e-67	223	100	BCPNCO_00570	46	453	|PWY66-426|	good_blast	NA	rxn00566 	NA	0	1
HOMOCYSTEINE-DESULFHYDRASE-RXN	homocysteine desulfhydrase	4.4.1.2	NA	UniRef90_P13254	35.61	2.24e-76	246	97	BCPNCO_00570	48	452	|PWY66-426|	good_blast	NA	rxn00949 rxn14167 rxn14246 	NA	0	1
RXN-11064	RXN-11064	4.4.1.11	NA	UniRef90_P13254	35.61	2.24e-76	246	97	BCPNCO_00570	48	452	|PWY-6931|	good_blast	full	rxn00456 rxn03263 rxn14167 rxn14359 	NA	0	1
RXN-11063	RXN-11063	4.4.1.11	NA	UniRef90_P13254	35.61	2.24e-76	246	97	BCPNCO_00570	48	452	|PWY-6933|	good_blast	NA	rxn00456 rxn03263 rxn14167 rxn14359 	NA	0	1
RXN-14301	methionine gamma-lyase	4.4.1.11	NA	UniRef90_P13254	35.61	2.24e-76	246	97	BCPNCO_00570	48	452	|PWY-701|	good_blast	full	rxn00456 rxn03263 rxn14167 rxn14359 	NA	0	1
O-ACETYLHOMOSERINE-THIOL-LYASE-RXN	O-acetylhomoserine aminocarboxypropyltransferase	2.5.1.49	NA	UniRef90_Q79VI4	40.61	1.16e-95	297	97	BCPNCO_00570	48	453	|PWY-7174|	good_blast	NA	rxn00453 rxn00952 rxn05733 rxn33980 	NA	0	1
METHIONINE-GAMMA-LYASE-RXN	methionine gamma-lyase	4.4.1.11	NA	UniRef90_P13254	35.61	2.24e-76	246	97	BCPNCO_00570	48	452	|PWY-7793|	good_blast	NA	rxn00456 rxn03263 rxn14167 rxn14359 	NA	0	1
RXN-15130	cystathionine gamma-lyase	4.4.1.1/4.2.1.15	NA	UniRef90_O05394	34.063	1.3999999999999999e-67	223	100	BCPNCO_00570	46	453	|PWY-801|	good_blast	NA	rxn00566 rxn00742 rxn01735 rxn03263 rxn03374 rxn14167 rxn14190 rxn19903 	NA	0	1
O-ACETYLHOMOSERINE-THIOL-LYASE-RXN	O-acetylhomoserine aminocarboxypropyltransferase	2.5.1.49	NA	UniRef90_Q79VI4	40.61	1.16e-95	297	97	BCPNCO_00570	48	453	|PWY-8132|	good_blast	NA	rxn00453 rxn00952 rxn05733 rxn33980 	NA	0	1
SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST27	35.476	8.319999999999999e-82	268	88	BCPNCO_00575	2	407	|DISSULFRED-PWY|	good_blast	NA	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 1	0	1
SULFATE-ADENYLYLTRANS-RXN	SULFATE-ADENYLYLTRANS-RXN	2.7.7.4	NA	UniRef90_A1ST27	35.476	8.319999999999999e-82	268	88	BCPNCO_00575	2	407	|PWY1ZNC-1|	good_blast	keyenzyme	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 1	0	1
ADENYLYLSULFKIN-RXN	ADENYLYLSULFKIN-RXN	2.7.1.25	NA	UniRef90_O50274	35.266	1.6399999999999999e-119	372	96	BCPNCO_00575	9	634	|PWY1ZNC-1|	good_blast	keyenzyme	rxn00361 rxn03372 rxn34004 	NA	0	1
SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST27	35.476	8.319999999999999e-82	268	88	BCPNCO_00575	2	407	|PWY-5278|	good_blast	NA	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 1	0	1
SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST27	35.476	8.319999999999999e-82	268	88	BCPNCO_00575	2	407	|PWY-5340|	good_blast	full	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 1	0	1
ADENYLYLSULFKIN-RXN	adenylyl-sulfate kinase	2.7.1.25	NA	UniRef90_O50274	35.266	1.6399999999999999e-119	372	96	BCPNCO_00575	9	634	|PWY-5340|	good_blast	full	rxn00361 rxn03372 rxn34004 	NA	0	1
SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST27	35.476	8.319999999999999e-82	268	88	BCPNCO_00575	2	407	|PWY-6683|	good_blast	keyenzyme	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 1	0	1
RXN-12720	selenate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST27	35.476	8.319999999999999e-82	268	88	BCPNCO_00575	2	407	|PWY-6932|	good_blast	NA	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 1	0	1
SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST27	35.476	8.319999999999999e-82	268	88	BCPNCO_00575	2	407	|SULFMETII-PWY|	good_blast	full	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 1	0	1
SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST27	35.476	8.319999999999999e-82	268	88	BCPNCO_00575	2	407	SO4ASSIM-PWY2	good_blast	NA	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 1	0	1
ADENYLYLSULFKIN-RXN	adenylyl-sulfate kinase	2.7.1.25	NA	UniRef90_O50274	35.266	1.6399999999999999e-119	372	96	BCPNCO_00575	9	634	SO4ASSIM-PWY2	good_blast	NA	rxn00361 rxn03372 rxn34004 	NA	0	1
RXN-12345	chorismate dehydratase	4.2.1.151	NA	tr|A0LRH5|A0LRH5_ACIC1	24.444	7.8	31.2	76	BCPNCO_00590	79	290	|PWY-7371|	bad_blast	NA	 	NA	0	NA
RXN-12345	chorismate dehydratase	4.2.1.151	NA	tr|A0LRH5|A0LRH5_ACIC1	24.444	7.8	31.2	76	BCPNCO_00590	79	290	|PWY-7374|	bad_blast	NA	 	NA	0	NA
SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST25	43.771	7.280000000000001e-80	246	98	BCPNCO_00605	28	293	|DISSULFRED-PWY|	good_blast	NA	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 2	0	1
SULFATE-ADENYLYLTRANS-RXN	SULFATE-ADENYLYLTRANS-RXN	2.7.7.4	NA	UniRef90_A1ST25	43.771	7.280000000000001e-80	246	98	BCPNCO_00605	28	293	|PWY1ZNC-1|	good_blast	keyenzyme	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 2	0	1
SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST25	43.771	7.280000000000001e-80	246	98	BCPNCO_00605	28	293	|PWY-5278|	good_blast	NA	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 2	0	1
SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST25	43.771	7.280000000000001e-80	246	98	BCPNCO_00605	28	293	|PWY-5340|	good_blast	full	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 2	0	1
SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST25	43.771	7.280000000000001e-80	246	98	BCPNCO_00605	28	293	|PWY-6683|	good_blast	keyenzyme	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 2	0	1
RXN-12720	selenate adenylyltransferase	2.7.7.4	NA	UniRef90_A1U490	43.333	7.800000000000001e-80	246	99	BCPNCO_00605	25	293	|PWY-6932|	good_blast	NA	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 2	0	1
SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST25	43.771	7.280000000000001e-80	246	98	BCPNCO_00605	28	293	|SULFMETII-PWY|	good_blast	full	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 2	0	1
SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST25	43.771	7.280000000000001e-80	246	98	BCPNCO_00605	28	293	SO4ASSIM-PWY2	good_blast	NA	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 2	0	1
SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST27	34.266	9.78e-84	272	91	BCPNCO_00610	1	423	|DISSULFRED-PWY|	good_blast	NA	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 1	0	1
SULFATE-ADENYLYLTRANS-RXN	SULFATE-ADENYLYLTRANS-RXN	2.7.7.4	NA	UniRef90_A1ST27	34.266	9.78e-84	272	91	BCPNCO_00610	1	423	|PWY1ZNC-1|	good_blast	keyenzyme	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 1	0	1
ADENYLYLSULFKIN-RXN	ADENYLYLSULFKIN-RXN	2.7.1.25	NA	UniRef90_O50274	33.449	8.61e-116	361	89	BCPNCO_00610	3	568	|PWY1ZNC-1|	good_blast	keyenzyme	rxn00361 rxn03372 rxn34004 	NA	0	1
SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST27	34.266	9.78e-84	272	91	BCPNCO_00610	1	423	|PWY-5278|	good_blast	NA	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 1	0	1
SULFATE-ADENYLYLTRANS-RXN	sulfate adenylyltransferase	2.7.7.4	NA	UniRef90_A1ST27	34.266	9.78e-84	272	91	BCPNCO_00610	1	423	|PWY-5340|	good_blast	full	rxn00379 rxn03373 rxn27259 rxn34004 	Subunit 1	0	1
ADENYLYLSULFKIN-RXN	adenylyl-sulfate kinase	2.7.1.25	NA	UniRef90_O50274	33.449	8.61e-116	361	89	BCPNCO_00610	3	568	|PWY-5340|	good_blast	full	rxn00361 rxn03372 rxn34004 	NA	0	1
