# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2025-02-20)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q6IRR9|1.A.8.9.12	1.A.8.9.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6IRR9|1.A.8.9.12	36.522	1.49e-33	119	76	BCPNCO_06915 Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	22	233	transporter
gnl|TC-DB|806392255|1.A.8.9.10	1.A.8.9.10	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|806392255|1.A.8.9.10	29.200	4.55e-26	100	83	BCPNCO_04105 Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	1	238	transporter
gnl|TC-DB|Q8WPZ6|1.A.8.9.13	1.A.8.9.13	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8WPZ6|1.A.8.9.13	28.807	3.51e-25	97.1	92	BCPNCO_04105 Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	1	241	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.14	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	36.522	1.98e-33	119	76	BCPNCO_06915 Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	22	233	transporter
gnl|TC-DB|Q388I5|1.A.8.9.19	1.A.8.9.19	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q388I5|1.A.8.9.19	30.126	7.72e-19	80.9	75	BCPNCO_04105 Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	10	239	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	33.755	8.47e-31	113	76	BCPNCO_04105 Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	12	239	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.21	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	33.755	8.47e-31	113	76	BCPNCO_04105 Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	12	239	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	31.707	4.06e-28	105	86	BCPNCO_04105 Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	8	238	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	31.707	4.06e-28	105	86	BCPNCO_04105 Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	8	238	transporter
gnl|TC-DB|F6QEC2|1.A.8.9.9	1.A.8.9.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|F6QEC2|1.A.8.9.9	34.649	2.88e-31	114	76	BCPNCO_06915 Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	22	233	transporter
gnl|TC-DB|P71470|1.C.29.1.1	1.C.29.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71470|1.C.29.1.1	30.357	0.19	25.4	91	BCPNCO_06280 NAD-dependent DNA ligase LigA	222	277	transporter
gnl|TC-DB|P71461|1.C.30.1.1	1.C.30.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71461|1.C.30.1.1	29.545	0.41	24.3	80	BCPNCO_16165 biosynthetic-type acetolactate synthase large subunit	113	152	transporter
gnl|TC-DB|Q9NJC6|1.C.47.3.2	1.C.47.3.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q9NJC6|1.C.47.3.2	26.966	0.090	27.7	77	BCPNCO_18610 ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	231	317	transporter
gnl|TC-DB|Q8TDX7|1.I.1.1.3	1.I.1.1.3	Potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q8TDX7|1.I.1.1.3	28.968	1.52e-22	94.4	82	BCPNCO_08920 Stk1 family PASTA domain-containing Ser/Thr kinase	10	255	transporter
gnl|TC-DB|P76264|2.A.107.1.1	2.A.107.1.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P76264|2.A.107.1.1	27.225	1.87e-14	65.1	97	BCPNCO_05015 Putative manganese efflux pump MntP	1	182	transporter
gnl|TC-DB|O27840|2.A.107.1.2	2.A.107.1.2	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|O27840|2.A.107.1.2	27.660	6.33e-15	66.2	97	BCPNCO_05015 Putative manganese efflux pump MntP	1	182	transporter
gnl|TC-DB|WP_100324686.1|2.A.107.1.4	2.A.107.1.4	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_100324686.1|2.A.107.1.4	24.725	5.71e-10	52.8	96	BCPNCO_05015 Putative manganese efflux pump MntP	2	182	transporter
gnl|TC-DB|WP_089030044.1|2.A.107.1.5	2.A.107.1.5	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_089030044.1|2.A.107.1.5	26.630	1.01e-12	60.5	95	BCPNCO_05015 Putative manganese efflux pump MntP	2	182	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.1	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.1	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.1	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.1	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.1	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	33.645	4.29e-67	221	77	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	23	442	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	34.416	4.41e-59	200	80	BCPNCO_07010 putative arabinose efflux permease AraJ, MFS family	23	450	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	29.193	3.35e-52	182	77	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	444	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	29.167	2.46e-55	191	87	BCPNCO_07010 putative arabinose efflux permease AraJ, MFS family	5	462	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	25.915	0.16	30.8	78	BCPNCO_19255 putative arabinose efflux permease AraJ, MFS family	51	375	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	FORMATE	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	25.915	0.16	30.8	78	BCPNCO_19255 putative arabinose efflux permease AraJ, MFS family	51	375	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	OXALATE	EX_cpd00180_e0	rxn12615,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	25.915	0.16	30.8	78	BCPNCO_19255 putative arabinose efflux permease AraJ, MFS family	51	375	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	32.636	1.03e-60	204	86	BCPNCO_07010 putative arabinose efflux permease AraJ, MFS family	23	464	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	26.652	2.18e-42	155	82	BCPNCO_07010 putative arabinose efflux permease AraJ, MFS family	23	458	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	41.814	7.71e-105	317	94	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	2	441	transporter
gnl|TC-DB|G4N740|2.A.1.1.117	2.A.1.1.117	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|G4N740|2.A.1.1.117	31.027	1.71e-55	190	81	BCPNCO_07040 putative arabinose efflux permease AraJ, MFS family	23	445	transporter
gnl|TC-DB|A2R3H2|2.A.1.1.119	2.A.1.1.119	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|A2R3H2|2.A.1.1.119	30.444	6.23e-62	207	90	BCPNCO_07010 putative arabinose efflux permease AraJ, MFS family	14	450	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|E1WAV3|2.A.1.1.120	35.045	1.06e-95	293	98	BCPNCO_07010 putative arabinose efflux permease AraJ, MFS family	23	462	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|E1WAV3|2.A.1.1.120	35.045	1.06e-95	293	98	BCPNCO_07010 putative arabinose efflux permease AraJ, MFS family	23	462	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|E1WAV3|2.A.1.1.120	35.045	1.06e-95	293	98	BCPNCO_07010 putative arabinose efflux permease AraJ, MFS family	23	462	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	35.045	1.06e-95	293	98	BCPNCO_07010 putative arabinose efflux permease AraJ, MFS family	23	462	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|E1WAV3|2.A.1.1.120	35.045	1.06e-95	293	98	BCPNCO_07010 putative arabinose efflux permease AraJ, MFS family	23	462	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|E1WAV3|2.A.1.1.120	35.045	1.06e-95	293	98	BCPNCO_07010 putative arabinose efflux permease AraJ, MFS family	23	462	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.120	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	35.045	1.06e-95	293	98	BCPNCO_07010 putative arabinose efflux permease AraJ, MFS family	23	462	transporter
