# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2025-02-20)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q9HC98|1.I.1.1.3	1.I.1.1.3	Potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q9HC98|1.I.1.1.3	32.806	7.76e-31	119	80	OCPOBL_02110 Stk1 family PASTA domain-containing Ser/Thr kinase	12	255	transporter
gnl|TC-DB|P15701|2.A.10.1.1	2.A.10.1.1	2-dehydro-3-deoxy-D-gluconate	EX_cpd00176_e0	rxn05681,rxn08319	gnl|TC-DB|P15701|2.A.10.1.1	32.831	3.90e-48	162	97	OCPOBL_13290 2-keto-3-deoxygluconate permease	1	324	transporter
gnl|TC-DB|P0A712|2.A.10.1.2	2.A.10.1.2	2-dehydro-3-deoxy-D-gluconate	EX_cpd00176_e0	rxn05681,rxn08319	gnl|TC-DB|P0A712|2.A.10.1.2	34.146	1.01e-49	166	98	OCPOBL_13290 2-keto-3-deoxygluconate permease	1	318	transporter
gnl|TC-DB|P50847|2.A.10.1.3	2.A.10.1.3	2-dehydro-3-deoxy-D-gluconate	EX_cpd00176_e0	rxn05681,rxn08319	gnl|TC-DB|P50847|2.A.10.1.3	38.671	6.58e-63	200	99	OCPOBL_13290 2-keto-3-deoxygluconate permease	3	326	transporter
gnl|TC-DB|750093545|2.A.10.1.4	2.A.10.1.4	2-keto-3-deoxygluconate	EX_cpd00176_e0	rxn05681,rxn08319	gnl|TC-DB|750093545|2.A.10.1.4	28.205	4.24e-35	127	97	OCPOBL_13290 2-keto-3-deoxygluconate permease	5	310	transporter
gnl|TC-DB|S4H275|2.A.10.1.6	2.A.10.1.6	2-keto-3-deoxygluconate	EX_cpd00176_e0	rxn05681,rxn08319	gnl|TC-DB|S4H275|2.A.10.1.6	35.556	1.00e-54	179	96	OCPOBL_13290 2-keto-3-deoxygluconate permease	1	314	transporter
gnl|TC-DB|Q8EH96|2.A.102.4.13	2.A.102.4.13	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q8EH96|2.A.102.4.13	24.710	3.55e-07	47.4	93	OCPOBL_14730 putative membrane transporter protein	5	238	transporter
gnl|TC-DB|Q8L7H8|2.A.105.1.4	2.A.105.1.4	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|Q8L7H8|2.A.105.1.4	22.353	2.3	24.6	78	OCPOBL_08355 4-hydroxy-tetrahydrodipicolinate synthase	136	213	transporter
gnl|TC-DB|Q4N4U8|2.A.105.1.6	2.A.105.1.6	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|Q4N4U8|2.A.105.1.6	26.316	2.2	24.3	77	OCPOBL_17280 Class B sortase	102	177	transporter
gnl|TC-DB|P76264|2.A.107.1.1	2.A.107.1.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P76264|2.A.107.1.1	39.181	8.43e-31	108	91	OCPOBL_15670 Putative manganese efflux pump MntP	1	168	transporter
gnl|TC-DB|O27840|2.A.107.1.2	2.A.107.1.2	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|O27840|2.A.107.1.2	42.391	1.08e-40	134	98	OCPOBL_07435 Putative manganese efflux pump MntP	1	182	transporter
gnl|TC-DB|WP_100324686.1|2.A.107.1.4	2.A.107.1.4	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_100324686.1|2.A.107.1.4	29.775	1.04e-16	71.6	95	OCPOBL_07435 Putative manganese efflux pump MntP	2	178	transporter
gnl|TC-DB|WP_089030044.1|2.A.107.1.5	2.A.107.1.5	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_089030044.1|2.A.107.1.5	28.492	1.72e-15	68.6	96	OCPOBL_07435 Putative manganese efflux pump MntP	2	180	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	26.768	8.57e-29	114	92	OCPOBL_14690 Oxalate:formate antiporter	25	412	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	FORMATE	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	26.768	8.57e-29	114	92	OCPOBL_14690 Oxalate:formate antiporter	25	412	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	OXALATE	EX_cpd00180_e0	rxn12615,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	26.768	8.57e-29	114	92	OCPOBL_14690 Oxalate:formate antiporter	25	412	transporter
gnl|TC-DB|P37662|2.A.1.11.3	2.A.1.11.3	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P37662|2.A.1.11.3	23.678	8.02e-26	105	97	OCPOBL_14690 Oxalate:formate antiporter	9	401	transporter
foo|unknown|BF638R_1718|2.A.1.12.1	2.A.1.12.1	N-Acetylneuraminate	EX_cpd00232_e0	rxn05487,rxn08050	foo|unknown|BF638R_1718|2.A.1.12.1	22.727	1.79e-07	50.1	81	OCPOBL_14845 Bacillibactin exporter	1	311	transporter
foo|unknown|BF638R_1718|2.A.1.12.1	2.A.1.12.1	sialic acid	EX_cpd00232_e0	rxn05487,rxn08050	foo|unknown|BF638R_1718|2.A.1.12.1	22.727	1.79e-07	50.1	81	OCPOBL_14845 Bacillibactin exporter	1	311	transporter
gnl|TC-DB|G8N7A2|2.A.113.1.11	2.A.113.1.11	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|G8N7A2|2.A.113.1.11	22.660	2.1	26.6	81	OCPOBL_23915 L-arabinose transport system permease protein AraP	72	240	transporter
gnl|TC-DB|G8N7A2|2.A.113.1.11	2.A.113.1.11	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|G8N7A2|2.A.113.1.11	22.660	2.1	26.6	81	OCPOBL_23915 L-arabinose transport system permease protein AraP	72	240	transporter
gnl|TC-DB|P15078|2.A.114.1.1	2.A.114.1.1	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P15078|2.A.114.1.1	32.321	4.14e-69	233	77	OCPOBL_21640 Carbon starvation protein A	6	486	transporter
gnl|TC-DB|Q93K64|2.A.118.1.1	2.A.118.1.1	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q93K64|2.A.118.1.1	28.200	3.43e-42	153	99	OCPOBL_11995 Ion transporter superfamily protein YfcC	2	463	transporter
gnl|TC-DB|F8G8A9|2.A.118.1.5	2.A.118.1.5	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|F8G8A9|2.A.118.1.5	28.395	2.11e-57	194	99	OCPOBL_18565 YfcC family protein	2	468	transporter
gnl|TC-DB|F8G8A9|2.A.118.1.5	2.A.118.1.5	ornithine	EX_cpd00064_e0	rxn05628,rxn09731,rxn29084,rxn29085	gnl|TC-DB|F8G8A9|2.A.118.1.5	28.395	2.11e-57	194	99	OCPOBL_18565 YfcC family protein	2	468	transporter
gnl|TC-DB|L0SAV1|2.A.118.1.6	2.A.118.1.6	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|L0SAV1|2.A.118.1.6	29.320	1.53e-59	201	98	OCPOBL_11995 Ion transporter superfamily protein YfcC	1	458	transporter
gnl|TC-DB|L0SAV1|2.A.118.1.6	2.A.118.1.6	ornithine	EX_cpd00064_e0	rxn05628,rxn09731,rxn29084,rxn29085	gnl|TC-DB|L0SAV1|2.A.118.1.6	29.320	1.53e-59	201	98	OCPOBL_11995 Ion transporter superfamily protein YfcC	1	458	transporter
gnl|TC-DB|Q38YQ0|2.A.118.1.7	2.A.118.1.7	ornithine	EX_cpd00064_e0	rxn05628,rxn09731,rxn29084,rxn29085	gnl|TC-DB|Q38YQ0|2.A.118.1.7	28.195	6.45e-58	197	95	OCPOBL_11995 Ion transporter superfamily protein YfcC	1	443	transporter
gnl|TC-DB|H5X1B8|2.A.1.21.21	2.A.1.21.21	Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|H5X1B8|2.A.1.21.21	25.683	4.93e-16	76.6	91	OCPOBL_28290 MFS transporter	20	379	transporter
gnl|TC-DB|H5X1B8|2.A.1.21.21	2.A.1.21.21	Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|H5X1B8|2.A.1.21.21	25.683	4.93e-16	76.6	91	OCPOBL_28290 MFS transporter	20	379	transporter
gnl|TC-DB|P31122|2.A.1.2.15	2.A.1.2.15	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P31122|2.A.1.2.15	25.360	0.004	36.2	79	OCPOBL_28255 Inner membrane protein YihN	2	333	transporter
gnl|TC-DB|P31122|2.A.1.2.15	2.A.1.2.15	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P31122|2.A.1.2.15	25.360	0.004	36.2	79	OCPOBL_28255 Inner membrane protein YihN	2	333	transporter
gnl|TC-DB|Q9S3J9|2.A.1.2.18	2.A.1.2.18	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|Q9S3J9|2.A.1.2.18	25.507	0.008	35.4	79	OCPOBL_28255 Inner membrane protein YihN	3	333	transporter
gnl|TC-DB|Q9S3J9|2.A.1.2.18	2.A.1.2.18	melibiose	EX_cpd03198_e0	rxn05612,rxn08906,rxn08907,rxn29106	gnl|TC-DB|Q9S3J9|2.A.1.2.18	25.507	0.008	35.4	79	OCPOBL_28255 Inner membrane protein YihN	3	333	transporter
gnl|TC-DB|Q89G85|2.A.123.2.14	2.A.123.2.14	sucrose	EX_cpd00076_e0	rxn09658	gnl|TC-DB|Q89G85|2.A.123.2.14	24.638	8.3	22.7	77	OCPOBL_07700 ABC transporter permease	329	396	transporter
gnl|TC-DB|L0A2L0|2.A.1.2.81	2.A.1.2.8	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|L0A2L0|2.A.1.2.81	25.833	5.68e-20	89.0	79	OCPOBL_03200 Major facilitator superfamily (MFS) profile domain-containing protein	28	375	transporter
gnl|TC-DB|L0A2L0|2.A.1.2.81	2.A.1.2.8	phenylacetate	EX_cpd00489_e0	rxn10559,rxn30233,rxn30234	gnl|TC-DB|L0A2L0|2.A.1.2.81	25.833	5.68e-20	89.0	79	OCPOBL_03200 Major facilitator superfamily (MFS) profile domain-containing protein	28	375	transporter
gnl|TC-DB|L0A2L0|2.A.1.2.81	2.A.1.2.8	spermidine	EX_cpd00264_e0	rxn05652,rxn09660,rxn29135,rxn34532,rxn34533,rxn11262	gnl|TC-DB|L0A2L0|2.A.1.2.81	25.833	5.68e-20	89.0	79	OCPOBL_03200 Major facilitator superfamily (MFS) profile domain-containing protein	28	375	transporter
gnl|TC-DB|WP_063162358.1|2.A.1.31.8	2.A.1.31.8	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|WP_063162358.1|2.A.1.31.8	19.559	1.31e-04	41.2	81	OCPOBL_07350 Bacilysin exporter BacE	3	353	transporter
gnl|TC-DB|P54487|2.A.1.33.1	2.A.1.33.1	D-alanine	EX_cpd00117_e0	rxn05494,rxn08301,rxn13660	gnl|TC-DB|P54487|2.A.1.33.1	21.485	1.63e-19	87.4	85	OCPOBL_25360 MFS transporter	10	379	transporter
gnl|TC-DB|ATI23648.1|2.A.134.1.1	2.A.134.1.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|ATI23648.1|2.A.134.1.1	30.000	0.80	25.4	80	OCPOBL_03245 TRAP C4-dicarboxylate transport system permease DctM subunit domain-containing protein	17	106	transporter
gnl|TC-DB|ATI23648.1|2.A.134.1.1	2.A.134.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|ATI23648.1|2.A.134.1.1	30.000	0.80	25.4	80	OCPOBL_03245 TRAP C4-dicarboxylate transport system permease DctM subunit domain-containing protein	17	106	transporter
gnl|TC-DB|CAC8660045.1|2.A.134.1.2	2.A.134.1.2	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|CAC8660045.1|2.A.134.1.2	26.271	0.067	29.6	77	OCPOBL_21950 Multidrug export protein MepA	136	251	transporter
gnl|TC-DB|CAC8660045.1|2.A.134.1.2	2.A.134.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|CAC8660045.1|2.A.134.1.2	26.271	0.067	29.6	77	OCPOBL_21950 Multidrug export protein MepA	136	251	transporter
gnl|TC-DB|Q180E3|2.A.1.3.72	2.A.1.3.72	riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|Q180E3|2.A.1.3.72	21.289	0.16	31.6	75	OCPOBL_19115 Inner membrane protein YqcE	41	350	transporter
gnl|TC-DB|L0A7Q7|2.A.1.37.5	2.A.1.37.5	Arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|L0A7Q7|2.A.1.37.5	21.930	8.6	25.8	86	OCPOBL_14845 Bacillibactin exporter	25	353	transporter
gnl|TC-DB|L0A7Q7|2.A.1.37.5	2.A.1.37.5	Arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|L0A7Q7|2.A.1.37.5	21.930	8.6	25.8	86	OCPOBL_14845 Bacillibactin exporter	25	353	transporter
gnl|TC-DB|O69759|2.A.1.4.10	2.A.1.4.10	propionate	EX_cpd00141_e0	rxn05634,rxn09171	gnl|TC-DB|O69759|2.A.1.4.10	27.273	1.95e-19	87.0	92	OCPOBL_24510 Glycerol-3-phosphate transporter	19	410	transporter
gnl|TC-DB|Q9ZE92|2.A.1.4.11	2.A.1.4.11	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q9ZE92|2.A.1.4.11	24.740	1.22e-18	84.7	87	OCPOBL_24510 Glycerol-3-phosphate transporter	22	391	transporter
gnl|TC-DB|Q9ZE92|2.A.1.4.11	2.A.1.4.11	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q9ZE92|2.A.1.4.11	24.740	1.22e-18	84.7	87	OCPOBL_24510 Glycerol-3-phosphate transporter	22	391	transporter
gnl|TC-DB|P12681|2.A.1.4.2	2.A.1.4.2	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|P12681|2.A.1.4.2	24.485	5.59e-11	61.6	82	OCPOBL_24510 Glycerol-3-phosphate transporter	22	389	transporter
gnl|TC-DB|P08194|2.A.1.4.3	2.A.1.4.3	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|P08194|2.A.1.4.3	23.394	1.95e-13	68.9	93	OCPOBL_24510 Glycerol-3-phosphate transporter	10	421	transporter
gnl|TC-DB|P08194|2.A.1.4.3	2.A.1.4.3	glycerol-3-phosphate	EX_cpd00080_e0	rxn05578	gnl|TC-DB|P08194|2.A.1.4.3	23.394	1.95e-13	68.9	93	OCPOBL_24510 Glycerol-3-phosphate transporter	10	421	transporter
gnl|TC-DB|P08194|2.A.1.4.3	2.A.1.4.3	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|P08194|2.A.1.4.3	23.394	1.95e-13	68.9	93	OCPOBL_24510 Glycerol-3-phosphate transporter	10	421	transporter
gnl|TC-DB|P09836|2.A.1.4.4	2.A.1.4.4	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|P09836|2.A.1.4.4	20.408	1.01e-07	51.2	87	OCPOBL_24510 Glycerol-3-phosphate transporter	16	391	transporter
gnl|TC-DB|Q9Z7N9|2.A.1.4.6	2.A.1.4.6	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q9Z7N9|2.A.1.4.6	23.266	4.29e-18	83.2	95	OCPOBL_24510 Glycerol-3-phosphate transporter	1	419	transporter
gnl|TC-DB|Q8TED4|2.A.1.4.8	2.A.1.4.8	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q8TED4|2.A.1.4.8	20.099	0.094	32.3	78	OCPOBL_24510 Glycerol-3-phosphate transporter	53	407	transporter
gnl|TC-DB|Q8TED4|2.A.1.4.8	2.A.1.4.8	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q8TED4|2.A.1.4.8	20.099	0.094	32.3	78	OCPOBL_24510 Glycerol-3-phosphate transporter	53	407	transporter
gnl|TC-DB|Q8NCC5|2.A.1.4.9	2.A.1.4.9	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q8NCC5|2.A.1.4.9	21.883	2.68e-09	56.2	78	OCPOBL_24510 Glycerol-3-phosphate transporter	53	405	transporter
gnl|TC-DB|Q8NCC5|2.A.1.4.9	2.A.1.4.9	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q8NCC5|2.A.1.4.9	21.883	2.68e-09	56.2	78	OCPOBL_24510 Glycerol-3-phosphate transporter	53	405	transporter
gnl|TC-DB|Q9H2V7|2.A.1.49.2	2.A.1.49.2	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q9H2V7|2.A.1.49.2	22.274	0.002	38.1	80	OCPOBL_24510 Glycerol-3-phosphate transporter	1	407	transporter
gnl|TC-DB|E8UWW5|2.A.1.49.8	2.A.1.49.8	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|E8UWW5|2.A.1.49.8	24.439	2.52e-05	43.5	89	OCPOBL_24510 Glycerol-3-phosphate transporter	25	401	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.1	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q9X4A5|2.A.15.1.11	34.100	4.92e-87	275	92	OCPOBL_28285 Choline transporter	30	503	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.1	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q9X4A5|2.A.15.1.11	34.100	4.92e-87	275	92	OCPOBL_28285 Choline transporter	30	503	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9X4A5|2.A.15.1.11	34.100	4.92e-87	275	92	OCPOBL_28285 Choline transporter	30	503	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9X4A5|2.A.15.1.11	34.100	4.92e-87	275	92	OCPOBL_28285 Choline transporter	30	503	transporter
gnl|TC-DB|P54582|2.A.15.1.10	2.A.15.1.10	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|P54582|2.A.15.1.10	30.876	1.85e-61	210	82	OCPOBL_28285 Choline transporter	10	501	transporter
