# gapseq version: 1.4.0
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: prot
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
RXN-18520	ferredoxin:CoB-CoM heterodisulfide reductase	1.8.7.3	NA	UniRef50_A0A916BN29	24.528	0.11	29.3	77	NOEMGP_00140	137	270	|PWY-7865|	bad_blast	NA	rxn43778 	Subunit undefined	0	NA
RXN-18528	coenzyme F420:CoB-CoM heterosulfide,ferredoxin reductase	1.8.98.4	NA	UniRef50_A0A916BN29	24.528	0.11	29.3	77	NOEMGP_00140	137	270	|PWY-7866|	bad_blast	NA	rxn43076 	Subunit undefined	0	NA
RXN-18521	H2:CoB-CoM heterodisulfide,ferredoxin reductase	1.8.98.5	NA	UniRef50_A0A916BN29	24.528	0.11	29.3	77	NOEMGP_00140	137	270	|PWY-7867|	bad_blast	NA	rxn42401 	Subunit undefined	0	NA
RXN-18529	formate:CoB-CoM heterodisulfide,ferredoxin reductase	1.8.98.6	NA	UniRef50_A0A916BN29	24.528	0.11	29.3	77	NOEMGP_00140	137	270	|PWY-7868|	bad_blast	NA	rxn47799 	Subunit undefined	0	NA
CYTOCHROME-C3-HYDROGENASE-RXN	periplasmic [NiFe] hydrogenase 1	1.12.2.1	NA	sp|P07598|PHFL_NITV2	48.564	1.4e-108	339	86	NOEMGP_00140	145	524	|PWY-8377|	good_blast	NA	rxn06557 rxn19361 	Subunit 3	0	NA
RXN0-5330	quinone reductase	1.6.5.9	NA	sp|P31979|NUOF_ECOLI	41.089	1.64e-100	310	89	NOEMGP_00145	157	558	|PWY0-1567|	good_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 6	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA	sp|P31979|NUOF_ECOLI	41.089	1.64e-100	310	89	NOEMGP_00145	157	558	|PWY0-1568|	good_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 6	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA	sp|P31979|NUOF_ECOLI	41.089	1.64e-100	310	89	NOEMGP_00145	157	558	|PWY0-1573|	good_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 6	0	NA
HYDROGEN-DEHYDROGENASE-RXN	hydrogenase	1.12.1.2	NA	sp|P22317|HOXF_CUPNH	33.883	4.1e-85	274	84	NOEMGP_00145	22	564	|PWY-5382|	good_blast	full	rxn05887 	Subunit 1	0	1
1.12.1.3-RXN	NADP-dependent hydrogenase	1.12.1.3	NA	UniRef90_Q46507	54.898	0	522	98	NOEMGP_00145	140	629	|PWY-6512|	good_blast	NA	rxn07200 	Subunit HndC	0	NA
RXN-12215	hydrogenase	1.12.1.4	NA	sp|O52682|HYDB_THEMA	54.711	0	659	96	NOEMGP_00145	25	628	|PWY-6744|	good_blast	full	rxn16350 rxn22535 	Subunit 2	0	1
HYDROGEN-DEHYDROGENASE-RXN	hydrogen dehydrogenase	1.12.1.2	NA	sp|P22317|HOXF_CUPNH	33.883	4.1e-85	274	84	NOEMGP_00145	22	564	|PWY-6758|	good_blast	full	rxn05887 	Subunit 1	0	1
1.12.1.3-RXN	hydrogenase	1.12.1.3	NA	UniRef90_Q46507	54.898	0	522	98	NOEMGP_00145	140	629	|PWY-6765|	good_blast	NA	rxn07200 	Subunit HndC	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase 1 (external)	1.6.5.9	NA	sp|P31979|NUOF_ECOLI	41.089	1.64e-100	310	89	NOEMGP_00145	157	558	|PWY-7269|	good_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 6	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase 1 (external)	1.6.5.9	NA	sp|P31979|NUOF_ECOLI	41.089	1.64e-100	310	89	NOEMGP_00145	157	558	|PWY-7279|	good_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 6	0	NA
RXN-17940	tRNA ligase	NA	NA	UniRef90_A0PYK3	75.613	0	1312	100	NOEMGP_00210	74	889	|PWY-6689|	good_blast	keyenzyme	 	Subunit undefined	0	1
LEUCINE--TRNA-LIGASE-RXN	leucine-tRNA ligase	6.1.1.4	NA	UniRef90_O66680	52.108	0	610	93	NOEMGP_00210	81	643	|TRNA-CHARGING-PWY|	good_blast	full	rxn06441 rxn20029 rxn38165 	Subunit 1	0	1
RXN-2464	4-hydroxy-4-methyl-2-oxoglutarate aldolase	4.1.3.17	NA	UniRef90_Q7NXI6	22.699	0.059	29.3	90	NOEMGP_00280	47	190	|GALLATE-DEGRADATION-II-PWY|	bad_blast	NA	rxn00004 rxn00255 rxn12707 rxn18929 rxn18930 	NA	0	NA
RXN-2464	4-carboxy-4-hydroxy-2-oxoadipate aldolase	4.1.3.17	NA	UniRef90_Q7NXI6	22.699	0.059	29.3	90	NOEMGP_00280	47	190	|GALLATE-DEGRADATION-I-PWY|	bad_blast	NA	rxn00004 rxn00255 rxn12707 rxn18929 rxn18930 	NA	0	NA
RXN-2464	4-oxalocitramalate aldolase	4.1.3.17	NA	UniRef90_Q7NXI6	22.699	0.059	29.3	90	NOEMGP_00280	47	190	|METHYLGALLATE-DEGRADATION-PWY|	bad_blast	NA	rxn00004 rxn00255 rxn12707 rxn18929 rxn18930 	NA	0	NA
RXN-2464	4-oxalocitramalate aldolase	4.1.3.17	NA	UniRef90_Q7NXI6	22.699	0.059	29.3	90	NOEMGP_00280	47	190	|P184-PWY|	bad_blast	NA	rxn00004 rxn00255 rxn12707 rxn18929 rxn18930 	NA	0	NA
OHBENZCOARED-RXN	4-hydroxybenzoyl-CoA reductase	1.1.7.1	NA	tr|Q5P3F4|Q5P3F4_AROAE	22.436	0.031	31.6	92	NOEMGP_00280	10	244	|PHENOLDEG-PWY|	bad_blast	NA	 	Subunit 2	0	NA
3.5.2.14-RXN	N-methylhydantoin amidohydrolase	3.5.2.14	NA	UniRef50_A0A5P9H451	24.911	1.15e-07	47.8	94	NOEMGP_00280	5	245	|PWY-4722|	bad_blast	NA	rxn02281 	Subunit 2	0	NA
RXN-8751	hypoxanthine hydroxylase	1.17.1.4/1.1.1.204	NA	UniRef90_Q46800	22.383	0.000107	38.9	93	NOEMGP_00280	1	237	|PWY-5497|	bad_blast	NA	rxn01297 rxn01522 	Subunit 10hB	0	NA
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	UniRef90_Q46800	22.383	0.000107	38.9	93	NOEMGP_00280	1	237	|PWY-5695|	bad_blast	NA	rxn01297 rxn01522 	Subunit 10hB	0	NA
OHBENZCOARED-RXN	4-hydroxybenzoyl-CoA reductase	1.1.7.1	NA	tr|Q5P3F4|Q5P3F4_AROAE	22.436	0.031	31.6	92	NOEMGP_00280	10	244	|PWY-6080|	bad_blast	NA	 	Subunit 2	0	NA
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	UniRef90_Q46800	22.383	0.000107	38.9	93	NOEMGP_00280	1	237	|PWY-6538|	bad_blast	NA	rxn01297 rxn01522 	Subunit 10hB	0	NA
RXN-7682	hypoxanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	UniRef90_Q46800	22.383	0.000107	38.9	93	NOEMGP_00280	1	237	|PWY-6596|	bad_blast	NA	rxn01297 rxn01522 	Subunit 10hB	0	NA
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	UniRef90_Q46800	22.383	0.000107	38.9	93	NOEMGP_00280	1	237	|PWY-6606|	bad_blast	NA	rxn01297 rxn01522 	Subunit 10hB	0	NA
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	UniRef90_Q46800	22.383	0.000107	38.9	93	NOEMGP_00280	1	237	|PWY-6607|	bad_blast	NA	rxn01297 rxn01522 	Subunit 10hB	0	NA
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	UniRef90_Q46800	22.383	0.000107	38.9	93	NOEMGP_00280	1	237	|PWY-6608|	bad_blast	NA	rxn01297 rxn01522 	Subunit 10hB	0	NA
2-FUROYL-COA-DEHYDROGENASE-RXN	furoyl-CoA dehydrogenase	1.3.99.8	NA	UniRef50_A0A1C3K530	25.781	0.034	31.2	91	NOEMGP_00280	4	237	|PWY-6995|	bad_blast	NA	rxn06291 rxn17386 	Subunit 2	0	1
2-FUROYL-COA-DEHYDROGENASE-RXN	furoyl-CoA dehydrogenase	1.3.99.8	NA	UniRef50_A0A1C3K530	25.781	0.034	31.2	91	NOEMGP_00280	4	237	|PWY-6997|	bad_blast	NA	rxn06291 rxn17386 	Subunit 2	0	1
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	UniRef90_Q46800	22.383	0.000107	38.9	93	NOEMGP_00280	1	237	|PWY-6999|	bad_blast	NA	rxn01297 rxn01522 	Subunit 10hB	0	NA
OHBENZCOARED-RXN	4-hydroxybenzoyl-CoA reductase	1.1.7.1	NA	tr|Q5P3F4|Q5P3F4_AROAE	22.436	0.031	31.6	92	NOEMGP_00280	10	244	|PWY-7046|	bad_blast	NA	 	Subunit 2	0	NA
4.1.3.17-RXN	4-hydroxy-4-methyl-2-oxoglutarate aldolase	4.1.3.17	NA	UniRef90_Q7NXI6	22.699	0.059	29.3	90	NOEMGP_00280	47	190	|PWY-7701|	bad_blast	NA	rxn00004 rxn00255 rxn12707 rxn18929 rxn18930 	NA	0	NA
RXN0-901	xanthine:NAD+ oxidoreductase	1.17.1.4/1.1.1.204	NA	UniRef90_Q46800	22.383	0.000107	38.9	93	NOEMGP_00280	1	237	|SALVADEHYPOX-PWY|	bad_blast	NA	rxn01297 rxn01522 	Subunit 10hB	0	NA
RXN-8755	purine hydroxylase	NA	NA	UniRef50_A0A1D7XAI6	32.093	2.8499999999999997e-61	208	95	NOEMGP_00290	10	433	|P164-PWY|	good_blast	NA	rxn01297 	Subunit undefined	0	NA
R161-RXN	Nicotine dehydrogenase	1.5.99.4	NA	UniRef90_Q93NH5	28.428	3.8200000000000006e-79	267	94	NOEMGP_00290	1	762	|P181-PWY|	good_blast	NA	rxn06265 rxn07736 rxn15374 rxn15375 rxn15708 rxn15709 rxn20276 rxn20669 	Subunit 3	0	NA
R162-RXN	6-hydroxypseudooxynicotine dehydrogenase	1.5.99.14	NA	sp|Q933N0|KDHC_PAENI	26.152	4.07e-68	236	97	NOEMGP_00290	1	766	|P181-PWY|	good_blast	NA	 	Subunit 3	0	NA
OHBENZCOARED-RXN	4-hydroxybenzoyl-CoA reductase	1.1.7.1	NA	sp|O33819|HCRA_THAAR	32.353	3.37e-118	370	97	NOEMGP_00290	3	757	|PHENOLDEG-PWY|	good_blast	NA	 	Subunit 1	0	NA
RXN-11353	nicotinate dehydrogenase	NA	NA	UniRef90_Q0QLF2	31.713	2.2e-60	206	96	NOEMGP_00290	8	433	|PWY-5033|	good_blast	NA	 	Subunit undefined	0	1
RXN-7637	nicotinate hydroxylase	1.17.1.5/1.5.1.13	NA	sp|Q0QLF2|NDLMS_EUBBA	31.713	2.2e-60	206	96	NOEMGP_00290	8	433	|PWY-5055|	good_blast	NA	rxn01261 	Subunit OS	0	1
RXN-13057	nicotinate dehydrogenase	NA	NA	UniRef90_Q0QLF2	31.713	2.2e-60	206	96	NOEMGP_00290	8	433	|PWY-5316|	good_blast	NA	 	Subunit undefined	0	1
RXN-8753	purine hydroxylase	1.17.1.4/1.1.1.204	NA	UniRef90_Q46799	33.99	5.1700000000000006e-133	409	99	NOEMGP_00290	8	758	|PWY-5497|	good_blast	NA	rxn01297 rxn01522 	Subunit 1	0	NA
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	5.1700000000000006e-133	409	99	NOEMGP_00290	8	758	|PWY-5695|	good_blast	NA	rxn01297 rxn01522 	Subunit 1	0	NA
OHBENZCOARED-RXN	4-hydroxybenzoyl-CoA reductase	1.1.7.1	NA	sp|O33819|HCRA_THAAR	32.353	3.37e-118	370	97	NOEMGP_00290	3	757	|PWY-6080|	good_blast	NA	 	Subunit 1	0	NA
XANTHINE-OXIDASE-RXN	xanthine oxidase	1.17.3.2/1.1.3.22	NA	UniRef50_A0A2N7WTZ2	25.035	1.2899999999999998e-55	201	82	NOEMGP_00290	15	697	|PWY-6538|	good_blast	NA	rxn01298 rxn01524 rxn07732 rxn07767 rxn07768 rxn07769 rxn11763 rxn14394 rxn23046 	Subunit 4	0	1
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	5.1700000000000006e-133	409	99	NOEMGP_00290	8	758	|PWY-6538|	good_blast	NA	rxn01297 rxn01522 	Subunit 1	0	NA
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	5.1700000000000006e-133	409	99	NOEMGP_00290	8	758	|PWY-6596|	good_blast	NA	rxn01297 rxn01522 	Subunit 1	0	NA
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	5.1700000000000006e-133	409	99	NOEMGP_00290	8	758	|PWY-6606|	good_blast	NA	rxn01297 rxn01522 	Subunit 1	0	NA
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	5.1700000000000006e-133	409	99	NOEMGP_00290	8	758	|PWY-6607|	good_blast	NA	rxn01297 rxn01522 	Subunit 1	0	NA
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	5.1700000000000006e-133	409	99	NOEMGP_00290	8	758	|PWY-6608|	good_blast	NA	rxn01297 rxn01522 	Subunit 1	0	NA
RXN-11523	caffeine:ubiquinone oxidoreductase	1.17.5.2	NA	UniRef90_D7REY3	29.574	1.0599999999999999e-89	295	97	NOEMGP_00290	1	757	|PWY-6633|	good_blast	NA	rxn07770 rxn21903 rxn37082 rxn37083 rxn37084 	Subunit 1	0	NA
2-FUROYL-COA-DEHYDROGENASE-RXN	furoyl-CoA dehydrogenase	1.3.99.8	NA	UniRef50_A0A1Y2MRN7	26.082	1.73e-57	206	98	NOEMGP_00290	13	766	|PWY-6995|	good_blast	NA	rxn06291 rxn17386 	Subunit 1	0	1
2-FUROYL-COA-DEHYDROGENASE-RXN	furoyl-CoA dehydrogenase	1.3.99.8	NA	UniRef50_A0A1Y2MRN7	26.082	1.73e-57	206	98	NOEMGP_00290	13	766	|PWY-6997|	good_blast	NA	rxn06291 rxn17386 	Subunit 1	0	1
RXN0-901	xanthine dehydrogenase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	5.1700000000000006e-133	409	99	NOEMGP_00290	8	758	|PWY-6999|	good_blast	NA	rxn01297 rxn01522 	Subunit 1	0	NA
XANTHINE-OXIDASE-RXN	xanthine oxidase	1.17.3.2/1.1.3.22	NA	UniRef50_A0A2N7WTZ2	25.035	1.2899999999999998e-55	201	82	NOEMGP_00290	15	697	|PWY-6999|	good_blast	NA	rxn01298 rxn01524 rxn07732 rxn07767 rxn07768 rxn07769 rxn11763 rxn14394 rxn23046 	Subunit 4	0	1
OHBENZCOARED-RXN	4-hydroxybenzoyl-CoA reductase	1.1.7.1	NA	sp|O33819|HCRA_THAAR	32.353	3.37e-118	370	97	NOEMGP_00290	3	757	|PWY-7046|	good_blast	NA	 	Subunit 1	0	NA
NICOTINE-DEHYDROGENASE-RXN	nicotine 6-hydroxylase	1.5.99.4	NA	UniRef90_Q93NH5	28.428	3.8200000000000006e-79	267	94	NOEMGP_00290	1	762	|PWY-7128|	good_blast	NA	rxn06265 rxn07736 rxn15374 rxn15375 rxn15708 rxn15709 rxn20276 rxn20669 	Subunit 3	0	NA
RXN-16529	6-hydroxypseudooxynicotine dehydrogenase	NA	NA	UniRef90_Q933N0	26.152	4.07e-68	236	97	NOEMGP_00290	1	766	|PWY-7128|	good_blast	NA	 	Subunit 3	0	NA
RXN-17357	carbon monoxide dehydrogenase	1.2.5.3	NA	sp|P19919|DCML_AFIC5	28.255	4.5800000000000004e-70	242	93	NOEMGP_00290	7	742	|PWY-7750|	good_blast	NA	 	Subunit 3	0	NA
RXN-20887	picolinate 6-hydroxylase	NA	NA	tr|A0A1X9WE62|A0A1X9WE62_ALCFA	26.918	5.57e-61	216	94	NOEMGP_00290	34	768	|PWY-8085|	good_blast	NA	 	Subunit 3	0	NA
RXN-21464	3-oxo-delta1-steroid hydratase/dehydrogenase	1.17.99.11	NA	tr|A0A127F6U7|A0A127F6U7_STEDE	26.683	2.75e-70	243	98	NOEMGP_00290	2	767	|PWY-8152|	good_blast	NA	 	NA	0	1
RXN-21486	3-oxo-delta1-steroid hydratase/dehydrogenase	1.17.99.11	NA	tr|A0A127F6U7|A0A127F6U7_STEDE	26.683	2.75e-70	243	98	NOEMGP_00290	2	767	|PWY-8155|	good_blast	NA	 	NA	0	1
RXN0-901	xanthine:NAD+ oxidoreductase	1.17.1.4/1.1.1.204	NA	sp|Q46799|XDHA_ECOLI	33.99	5.1700000000000006e-133	409	99	NOEMGP_00290	8	758	|SALVADEHYPOX-PWY|	good_blast	NA	rxn01297 rxn01522 	Subunit 1	0	NA
TRANS-RXN-462	erythritol ABC transporter	NA	NA	UniRef50_A0A0U1R057	33.678	4e-81	258	93	NOEMGP_00325	34	512	|PWY-7789|	good_blast	NA	 	NA	0	1
RXN-15479	photosystem I	1.97.1.12	NA	sp|P72986|PSAM_SYNY3	36	6.2	19.2	81	NOEMGP_00395	2	26	|PWY-101|	bad_blast	NA	rxn16384 rxn26754 	Subunit 12	0	NA
RXN-15479	photosystem I	1.97.1.12	NA	sp|P72986|PSAM_SYNY3	36	6.2	19.2	81	NOEMGP_00395	2	26	|PWY-8270|	bad_blast	NA	rxn16384 rxn26754 	Subunit 12	0	NA
MALIC-NADP-RXN	malate dehydrogenase	1.1.1.40	NA	UniRef90_O34962	57.801	6.49e-151	430	95	NOEMGP_00400	36	425	|GLUCONEO-PWY|	good_blast	threshold	rxn00161 rxn00162 	NA	0	1
1.1.1.39-RXN	malate dehydrogenase (oxaloacetate-decarboxylating)	1.1.1.38	NA	UniRef90_P16468	59.893	1.82e-151	434	78	NOEMGP_00400	51	424	|GLUCONEO-PWY|	good_blast	threshold	rxn00159 rxn00162 	NA	0	1
MALIC-NADP-RXN	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	1.1.1.40	NA	UniRef90_O34962	57.801	6.49e-151	430	95	NOEMGP_00400	36	425	|PWY-241|	good_blast	NA	rxn00161 rxn00162 	NA	0	1
1.1.1.39-RXN	malate dehydrogenase (oxaloacetate-decarboxylating)	1.1.1.38	NA	UniRef90_P16468	59.893	1.82e-151	434	78	NOEMGP_00400	51	424	|PWY-3641|	good_blast	NA	rxn00159 rxn00162 	NA	0	1
1.1.1.39-RXN	malic enzyme (NAD)	1.1.1.38	NA	UniRef90_P16468	59.893	1.82e-151	434	78	NOEMGP_00400	51	424	|PWY-7115|	good_blast	NA	rxn00159 rxn00162 	NA	0	1
MALIC-NADP-RXN	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	1.1.1.40	NA	UniRef90_O34962	57.801	6.49e-151	430	95	NOEMGP_00400	36	425	|PWY-7117|	good_blast	NA	rxn00161 rxn00162 	NA	0	1
1.1.1.39-RXN	malate dehydrogenase	1.1.1.38	NA	UniRef90_P16468	59.893	1.82e-151	434	78	NOEMGP_00400	51	424	|PWY-7118|	good_blast	NA	rxn00159 rxn00162 	NA	0	1
RXN-16819	(S)-malate decarboxylase	4.1.1.101	NA	UniRef90_O34962	57.801	6.49e-151	430	95	NOEMGP_00400	36	425	|PWY-7685|	good_blast	full	rxn11132 	NA	0	1
1.1.1.39-RXN	malate dehydrogenase	1.1.1.38	NA	UniRef90_P16468	59.893	1.82e-151	434	78	NOEMGP_00400	51	424	|PWY-7686|	good_blast	full	rxn00159 rxn00162 	NA	0	1
CITTRANS-RXN	citrate CoA-transferase	2.8.3.10	NA	sp|P45413|CILA_KLEPN	60.385	0	590	92	NOEMGP_00485	55	521	|PWY-6038|	good_blast	NA	rxn00972 rxn13787 rxn19317 	Subunit 1	0	NA
CITRYLY-RXN	citryl-CoA lyase	4.1.3.34	NA	sp|P75726|CILA_ECOLI	60.171	0	589	92	NOEMGP_00485	55	521	|PWY-6038|	good_blast	NA	rxn00259 rxn13787 rxn19315 	Subunit 1	0	NA
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	3.21e-71	241	99	NOEMGP_00490	36	741	|GLYOXYLATE-BYPASS|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEDEHYDR-RXN	ACONITATEDEHYDR-RXN	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	3.21e-71	241	99	NOEMGP_00490	36	741	|P105-PWY|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	3.21e-71	241	99	NOEMGP_00490	36	741	|P23-PWY|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	3.21e-71	241	99	NOEMGP_00490	36	741	|PWY-5392|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEDEHYDR-RXN	aconitate hydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	3.21e-71	241	99	NOEMGP_00490	36	741	|PWY-5690|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	3.21e-71	241	99	NOEMGP_00490	36	741	|PWY-5913|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	3.21e-71	241	99	NOEMGP_00490	36	741	|PWY-6549|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4	NA	UniRef90_A0A1E7S0T9	29.461	3.21e-71	241	99	NOEMGP_00490	36	741	|PWY66-398|	good_blast	NA	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
